title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
하얼빈,김훈 (지은이),51123,국내도서>소설/시/희곡>역사소설>한국 역사소설,9788954699914,‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다.,"『칼의 노래』를 넘어서는 깊이와 감동
김훈이 반드시 써내야만 했던 일생의 과업

‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다. 작가는 청년 시절부터 안중근의 짧고 강렬했던 생애를 소설로 쓰려는 구상을 품고 있었고, 안중근의 움직임이 뿜어내는 에너지를 글로 감당하기 위해 오랜 시간을 들여 ‘인간 안중근’을 깊이 이해해나갔다. 그리고 2022년 여름, 치열하고 절박한 집필 끝에 드디어 그 결과물을 세상에 내놓게 되었다.

 『하얼빈』에서는 단순하게 요약되기 쉬운 실존 인물의 삶을 역사적 기록보다도 철저한 상상으로 탄탄하게 재구성하는 김훈의 글쓰기 방식이 빛을 발한다. 이러한 서사는 자연스럽게 김훈의 대표작 『칼의 노래』를 떠올리게 하는데, 『칼의 노래』가 명장으로서 이룩한 업적에 가려졌던 이순신의 요동하는 내면을 묘사했다면 『하얼빈』은 안중근에게 드리워져 있던 영웅의 그늘을 걷어내고 그의 가장 뜨겁고 혼란스러웠을 시간을 현재에 되살려놓는다.

난세를 헤쳐가야 하는 운명을 마주한 미약한 인간의 내면에 집중하는 김훈의 시선은 『하얼빈』에서 더욱 깊이 있고 오묘한 장면들을 직조해낸다. 소설 안에서 이토 히로부미로 상징되는 제국주의의 물결과 안중근으로 상징되는 청년기의 순수한 열정이 부딪치고, 살인이라는 중죄에 임하는 한 인간의 대의와 윤리가 부딪치며, 안중근이 천주교인으로서 지닌 신앙심과 속세의 인간으로서 지닌 증오심이 부딪친다. 이토록 다양한 층위에서 벌어지는 복합적인 갈등을 날렵하게 다뤄내며 안중근이라는 인물을 바라보는 시야의 차원을 높이는 이 작품은 김훈의 새로운 대표작으로 소개되기에 모자람이 없다.",38853,BOOK
마법천자문 54 - 처음으로 찾아내다! 발견 發見,"유대영 (지은이), 정수영 (그림), 강용철 (감수)",48941,국내도서>어린이>어린이 한자>학습만화,9788950922955,"새로운 악 '마하가라'가 나타나 삼장이 잠들어 있는 마법천자문을 빼앗으려 한다. 손오공은 마하가라와 전투를 벌이며 어떻게든 삼장과 마법천자문을 지키려고 한다. 하지만 전투로 인한 충격으로 마법천자문이 빠르게 낙하하고, 지상과 충돌하여 모든 것이 파괴되고 사라질 절체절명의 위기에 처하는데...","마법천자문을 노리는 마하가라와 함께 새로운 세상에 떨어진 손오공!
둘의 공방전이 이어지던 중 마법천자문이
지상의 전쟁터로 추락하며 사람들이 위험에 처한다.
결국 손오공은 제 손으로 마법천자문을 파괴하고 마는데….

새로운 악 ‘마하가라’가 나타나 삼장이 잠들어 있는 마법천자문을 빼앗으려 한다. 손오공은 마하가라와 전투를 벌이며 어떻게든 삼장과 마법천자문을 지키려고 한다. 하지만 전투로 인한 충격으로 마법천자문이 빠르게 낙하하고, 지상과 충돌하여 모든 것이 파괴되고 사라질 절체절명의 위기에 처한다. 결국 손오공은 제 손으로 마법천자문을 부숴 세상 사람들을 구한다. 

그로부터 얼마의 시간이 흘렀을까…. 낯선 세계, 한 광산에서 깨어난 손오공은 과거의 기억을 잃어버린 것은 물론 자신의 이름조차 생각해 내지 못한다. 손오공은 광산에 나타난 지네 오공(蜈蚣)을 무찌르고 광부들에게 영웅 대접을 받는다. 광부로 일하던 손오공 또래의 친구, 아람치는 오공에게 지금 있는 이곳이 소스시티라는 사실과 함께 소스시티, 삼국(三國), 마정석, 리더에 관한 핵심 정보를 알려 준다. 소스시티를 돌아다니던 오공은 우연히 삼국을 대표하는 리더 세 명을 만난다. 저마다 독특한 개성을 지닌 리더들은 하나같이 손오공에게 다음에 만나면 신세를 갚아 주겠다고 하는데….",4955,BOOK
다락방의 미친 여자,"샌드라 길버트, 수전 구바 (지은이), 박오복 (옮긴이)",51384,국내도서>인문학>인문 비평,9791164051786,"19세기 여성 작가들의 ‘미친’ 분신을 하나씩 등장시켜, 작가들 각각의 차가운 불안, 뜨거운 분노, 애타는 열망을 읽어낸다.","독자들이 먼저 알아본, 여성 작가에 관한 문제적 고전!
‘감히’ 펜을 들었던 그 시절 여성 작가들의 이야기

여성 작가의 좌표를 내리그은 최초의 이정표, 페미니즘 비평의 시대를 연 최초의 책, 문학 읽기의 새로운 길을 연 현대의 고전 『다락방의 미친 여자』가 미국 출간 43년 만에, 한국어판 출간 13년 만에 재출간된다. 문학의 역사를 여성 작가라는 키워드로 재구성한 이 책은 발표 당시 문학 연구 및 비평의 새로운 출발점을 세웠다는 찬사를 받으며 보통의 독자는 물론 문단과 학계에 파란을 일으킨 하나의 사건이었다. 미국의 영문학자 일레인 쇼월터는 『다락방의 미친 여자』가 처음 출간되었을 때를 이렇게 기억한다. “놀라운 순간이었다. 문학과 여성학을 공부하는 이들이 일제히 흥분해서 환호를 보냈다.”

이 책에서 두 저자는 19세기 여성 작가들의 ‘미친’ 분신을 하나씩 등장시켜, 작가들 각각의 차가운 불안, 뜨거운 분노, 애타는 열망을 읽어낸다. 이 여성 작가들은 각자의 공간에서 흩어져 작업했지만 우리가 상상하는 것 이상으로 끈끈한 공통점을 갖고 있었고, 오로지 자신에게만 집중해 이야기를 써나갔지만 서로 다양한 방식으로 연결되어 있었다. 이 책은 그 연결 고리를 밝혀나간다. 이 책에서 중요한 또 하나는 바로 시대에 대한 것이다. 저자들은 왜 19세기를 파고들게 되었을까? 19세기는 제인 오스틴, 메리 셸리, 에밀리 브론테, 샬럿 브론테, 조지 엘리엇, 에밀리 디킨슨 등 거인 같은 작가들이 대거 등장한 시기였으며, 여성이 작가가 된다는 것이 변칙적이거나 이례적이지 않은 최초의 시대였기 때문이다. 샌드라 길버트와 수전 구바는 19세기 여성 작가들의 계보를 추적하며 작가와 작품에 ‘정통성’을 부여하고, 지금 여기의 담론을 위해 유의미한 지점을 끌어올린다. “40년 전에 우리가 정말 감금, 폐쇄, 거식증, 가스라이팅에 대해 이야기했단 말인가?”(리사 아피냐네시) 그렇다. 두 저자는 이 모든 것을 이야기했다.

한편 이 책은 “펜은 음경의 은유일까?” “눈에서 꺼풀이 떨어지자 모든 것이 의미를 가지고 반짝였다” 등 내리치는 각성의 문장으로 단편적으로 알려져 있던 페미니즘 문학 비평의 강렬한 신호를 새로운 번역으로 만날 새로운 기회이기도 하다. 2009년 한국어판으로 처음 선을 보인 이 책은 오랫동안 절판 상태에 있어 많은 독자들이 새로운 출간을 기다려왔다. 또한 이번 완역본은 기존의 번역본을 대폭 수정해 다시금 한 문장 한 문장 검토함으로써 한국어판의 완성도를 한껏 끌어올렸다. 보다 세심하게 다듬어진 한국어로 완성된 이 책은 묻혀 있던 여성 작가들과 문학작품들을 불러내 눈부신 문학의 향연을 맘껏 맛볼 수 있도록 안내할 것이며, 나아가 오늘날 우리가 거주하는 ‘여성과 문학의 집’을 밝히는 중요한 실마리가 되어줄 것이다.",3878,BOOK
불편한 편의점 2,김호연 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9791161571379,"출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 청파동 골목의 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶을 따뜻하고 유쾌하게 그렸다.","※ 단풍 에디션: 매장 구매, 바로드림 구매시에는 해당 매장의 에디션 재고를 먼저 확인해 주십시오.

70만 독자를 사로잡은 재미와 감동 『불편한 편의점』이 다시 열렸다!

한층 진득해진 이야기와 궁금증 가득한 캐릭터
고난의 시간을 통과하는 사람들이 다시 편의점에 모여든다!

출간 후 1년이 넘도록 독자의 사랑을 받으며 베스트셀러 상위권을 지키고 있는 소설, 김호연 작가의 『불편한 편의점』이 그 두 번째 이야기로 다시 찾아왔다. 서울역 노숙인 독고 씨가 편의점의 야간 알바로 일하면서 시작되는 1편의 이야기는 예측불허의 웃음과 따스한 온기로 잔잔한 감동을 선사했다. 『불편한 편의점 2』는 전편의 위트와 속 깊은 시선을 이어가며 더욱 진득한 이야기로 독자를 끌어당긴다. 

소설은 1편의 시간으로부터 1년 반이 흐른 여름날의 편의점을 스케치하며 시작된다. 그동안 세상도 달라지고 청파동의 ALWAYS편의점도 이모저모 바뀌었다. 숨이 턱턱 막히는 더위에도 마스크를 써야 하는 도입부의 묘사는 소설 속 현실에도 코로나가 있음을 짐작게 한다. 아들과의 불화로 답답해하던 선숙은 점장이 되었고, 편의점을 팔자고 조르던 염 여사의 말썽꾼 아들 민식은 사장이 되어 있다. 말이 사장이지, 민식은 경영에는 관심이 없고 수익 운운하며 주휴수당 같은 비용 줄이기에만 열을 올리니, 여러모로 ‘진짜로 불편해진’ 편의점이 아닐 수 없는데……. 그러던 중 독고의 후임으로 밤 시간을 책임지던 곽 씨가 그만두고 새 야간 알바가 들어오면서 편의점은 다시 한 번 변화를 맞이한다.  

새로 온 알바는 커다란 덩치와 부담스러운 행동이 누군가를 연상시키는 40대 사내. 그는 인간 알바몬이라도 되는 양 화려한 알바 경력을 자랑하지만 정작 편의점 일은 어수룩하기만 하다. 게다가 수다쟁이에 오지랖은 못 말릴 지경이어서 점장 선숙에게 핀잔을 뜯기 일쑤다. 그러거나 말거나 그는 황근배라는 이름 대신 홍금보라는 별명이 적힌 명찰을 가슴에 달고 마냥 느긋하게 손님들을 맞으며 편의점의 밤을 지켜 나간다.",13032,BOOK
파친코 2 - 개정판,"이민진 (지은이), 신승미 (옮긴이)",50919,국내도서>소설/시/희곡>영미소설,9791168340541,"4대에 걸친 재일조선인 가족의 이야기를 그린 세계적 베스트셀러, 이민진 작가의 장편소설 《파친코》가 새롭게 출간되었다. 《파친코》는 재미교포 1.5세대인 이민진 작가가 30년에 달하는 세월에 걸쳐 집필한 대하소설로, 2017년 출간되어 《뉴욕타임스》 베스트셀러에 올랐다.","“역사는 우리를 저버렸지만, 그래도 상관없다”
역사에 외면당한 재일조선인 가족의 대서사극
전 세계를 감동시킨 이민진 작가 화제작 《파친코》 새롭게 출간!

“내게 ‘한국인’은 이야기의 주인공이 될 가치가 있는 이들이다.
나는 가능한 한 오래 한국인 이야기를 쓰고 싶다.” 
- ‘한국 독자들에게’ 중에서

한 세기에 걸친 재일조선인 가족의 이야기를 그린 세계적 베스트셀러, 이민진 작가의 장편소설 《파친코》가 새롭게 출간되었다. 《파친코》는 재미교포 1.5세대인 이민진 작가가 30년에 달하는 세월에 걸쳐 집필한 대하소설로, 2017년 출간되어 《뉴욕타임스》 베스트셀러에 올랐다. 현재까지 전 세계 33개국에 번역 수출되었으며, BBC, 아마존 등 75개 이상의 주요 매체의 ‘올해의 책’으로 선정되었을 뿐 아니라 전미도서상 최종 후보에 이름을 올리며 평단과 대중을 모두 사로잡은 작품이다. 버락 오바마 전 미국 대통령으로부터 “회복과 연민에 대한 강력한 이야기”라는 찬사를 받으며 주목을 받았다.

지난 4월 판권 계약이 종료되며 절판되었던 《파친코》는 새로운 번역과 디자인으로 한국 독자에게 돌아왔다. 첫 문장(“역사는 우리를 저버렸지만, 그래도 상관없다”)에서부터 원문의 의미를 보다 충실하게 전달하고자 했으며, 작품 특유의 속도감 있는 문체를 살리고자 노력했다. 또한 작가가 처음 의도한 구조와 흐름을 살리기 위해 총 세 파트(1부 ‘고향’, 2부 ‘모국’, 3부 ‘파친코’)로 된 원서의 구성을 그대로 따랐다. 새 출간을 기념해 ‘한국 독자들에게’ 보내는 글에는 한국인 이야기를 계속해서 쓰는 이유를 밝혔다. 작가는 “우리가 매력적이기 때문”이라며, “한국인은 지적으로나, 감성적으로나 깊이 있는 이야기의 주인공이 될 가치가 있는 이들”이기에 앞으로도 한국의 이야기를 젊은 세대들에게 들려주고 싶다며 한국 독자들에게 각별한 애정을 표했다.",47611,BOOK
역행자 (10만 부 기념 페이크 에디션) - 돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집,자청 (지은이),70216,국내도서>자기계발>성공>성공학,9788901260716,"어느 날 혜성처럼 나타나 자수성가의 아이콘이 된 청년, 자기계발 유튜버 자청이 깨달은 인생의 치트키를 탈탈 털어 넣은 그의 첫 책 《역행자》가 드디어 출간된다. 수많은 ‘자청 챌린저’들이 기다려온 책이자, 독자들의 인생을 송두리째 바꿔줄 문제작이다.","오타쿠 흙수저에서 월 1억 자동 수익을 실현한 무자본 연쇄창업마, 라이프해커 자청의 인생 역주행 공식. 대부분의 사람들은 유전자와 본성의 명령을 그대로 따르기 때문에 평범함을 벗어날 수 없다. 하지만 정작 자신은 이를 모른 채 ‘나는 달라’ 하는 자의식에 사로잡혀서 무한 합리화에 빠져 살아간다. 스스로가 얼마나 많은 정신적, 심리적 오류를 저지르는지 알지 못한 채 매일 똑같은 쳇바퀴를 돌 뿐이다. 왜 우리는 진짜 자유를 얻지 못하는가? 왜 늘 돈 이야기를 하면서도 평생 돈에 허덕이는가?",2869,BOOK
나는 오래된 거리처럼 너를 사랑하고,진은영 (지은이),51167,국내도서>소설/시/희곡>시>한국시,9788932040448,2000년 『문학과사회』로 등단한 이후 감각적인 은유와 선명한 이미지로 낡고 익숙한 일상을 재배치하는 한편 동시대의 현실에 밀착한 문제의식을 철학적 사유와 시적 정치성으로 풀어내온 진은영 시인이 10년 만에 시집 &lt;나는 오래된 거리처럼 너를 사랑하고&gt;를 펴냈다.,"“한 사람을 조금 덜 외롭게 해보려고 애쓰던 시간들이 흘러갔다.”

우리 삶 속에 상실과 슬픔을 끌어안는 사랑의 공통감각  
십 년을 기다려온 단 하나의 온전한 고백

누추한 현실에서 불현듯 아름다움을 발견하는
시인 진은영 10년 만의 신작 시집

2000년 『문학과사회』로 등단한 이후 시집 『일곱 개의 단어로 된 사전』(2003), 『우리는 매일매일』(2008), 『훔쳐가는 노래』(2012)를 차례로 선보이며, 감각적인 은유와 선명한 이미지로 낡고 익숙한 일상을 재배치하는 한편 동시대의 현실에 밀착한 문제의식을 철학적 사유와 시적 정치성으로 풀어내온 진은영 시인이 10년 만에 신작 시집 『나는 오래된 거리처럼 너를 사랑하고』(문학과지성사, 2022)를 펴냈다.

 시(인)의 사회적 위치와 기능을 묻는 한 강연에서 “시인은 침묵함으로써 대화하는 사람”이라고 진은영은 말한 바 있다. 공동체에서 잘 드러나지 않는 목소리와 다양한 삶의 문제들에 귀를 기울여 그들의 삶을 문학적으로 가시화하는 일, 그 어렵고 힘든 일을 이번 시집에 묶인 42편의 강렬하고 감각적인 시들이 저마다 아름답게 해내고 있다. 결핍으로 가득 찬 과거와 불안하고 비탄스러운 현실 속의 우리는 진은영의 시와 함께 “손을 잡고 어둠을 헤엄치고 빛 속을”(「어울린다」) 걸어 미래로 나아간다. 고통의 쓴잔을 나눠 마시며 서로의 외로움을 달래는 사랑의 힘으로. 

“사랑과 저항은 하나이고 사랑과 치유도 하나라고 이 시집 전체가 작게 말하고 있을 뿐, 어떤 시도 직접적으로 크게 말하고 있진 않다. 진은영의 정련된 이미지들 뒤에는 얼마나 많은 사유와 감정이 들끓고 있는가. 더 중요한 것은 사유와 감정이 하나의 언어로 표현된다는 것이다. 아름다움(예술)은 인간을 ‘해결’하는 사랑의 작업이 되고, 그렇게 치유되면서 우리는 ‘해결되지 않는 분쟁’과 다시 맞설 힘을 얻게 된다. 아름다운 세상에 대한 꿈을 포기할 수 없게 만드는 아름다움, 진은영은 그런 것을 가졌다.” -신형철, 해설 「사랑과 하나인 것들: 저항, 치유, 예술」에서",24883,BOOK
설민석의 한국사 대모험 22 - 대동여지도 편 : 사라진 지도를 찾아라!,"설민석, 스토리박스 (지은이), 정현희 (그림), 강석화 (감수)",48904,국내도서>어린이>초등 한국사,9791191496604,"아이들이 처음 접하는 한국사를 재미있는 만화와 깊이 있는 부록으로 쉽고, 재미있고, 유익하게 전달한다. 우리 아이들이 놀이하듯 즐겁게 한국사를 접하며 한국사에 관심을 가지고, 나아가 한국사를 사랑하는 어린이로 성장하게 도와줄 것이다.","*누적 판매 500만 부 돌파!
*초등학습만화 시리즈 베스트셀러!
*현직 초등 교사의 강력 추천!

우리 아이 한국사 첫걸음, 
〈설민석의 한국사 대모험〉으로 시작하세요!

2017년 1권이 처음 출간된 이래, 누적 판매 부수 500만 부라는 경이적인 수치를 기록하며 대한민국 대표 어린이 역사책으로 굳건히 자리매김한 〈설민석의 한국사 대모험〉! 〈설민석의 한국사 대모험〉은 아이들이 처음 접하는 한국사를 재미있는 만화와 깊이 있는 부록으로 쉽고, 재미있고, 유익하게 전달합니다. 이 책은 우리 아이들이 놀이하듯 즐겁게 한국사를 접하며 한국사에 관심을 가지고, 나아가 한국사를 사랑하는 어린이로 성장하게 도와줄 것입니다. 〈설민석의 한국사 대모험〉 22권에서는 조선 후기 김정호가 만든 〈대동여지도〉에 대한 내용을 재미있는 만화로 담아냈습니다. 〈대동여지도〉가 높은 평가를 받는 이유와 김정호에 대한 오해와 진실을 확인해 보세요!",7443,BOOK
그리고 행복하다는 소식을 들었습니다,이병률 (지은이),51371,국내도서>에세이>한국에세이,9791158161552,"바깥의 세계와 내면의 세계에 대해, 한 사람을 아우르는 다양한 감정과 개개인의 면면을 헤아리고 들여다봐온 이병률 시인의 산문집. 전작 &lt;혼자가 혼자에게&gt; 이후 3년 만에 펴내는 산문집으로, 사람과 그들의 인연을 총망라한 감정 '사랑'에 대한 글들을 담았다.","거꾸로 되짚어보기로 했습니다, 내 사랑을
내가 아는 사람들과 그들의 사랑들을
그리고 사랑했던 당신과 사랑하고 있는 당신을요

사랑하고 있는 이들을 향한 이병률 시인의 따뜻한 축사

『끌림』 『바람이 분다 당신이 좋다』 『내 옆에 있는 사람』 여행산문집 3부작과 산문집 『혼자가 혼자에게』를 펴내며 바깥의 세계와 내면의 세계에 대해, 한 사람을 아우르는 다양한 감정과 개개인의 면면을 헤아리고 들여다봐온 이병률 시인이 신작 산문집 『그리고 행복하다는 소식을 들었습니다』를 출간한다. 이번 책은 전작 『혼자가 혼자에게』 이후 3년 만에 펴내는 산문집으로, 사람과 그들의 인연을 총망라한 감정 ‘사랑’에 대한 글들을 담았다. 꾸준히 사람의 세계를 여행해온 시인이므로 그가 쓰는 사랑에 대한 글들은 더욱 기대가 크다.

어느 늦여름 밤 제주의 한 바닷가. 새로 작업하는 것이 있냐는 다정한 후배 시인의 질문에 시인은 아무 생각 없는 척 대답한다. “사랑 이야기를 한 권 쓸까?” 하고. 어떤 바람은 하나의 커다란 줄기가 되어 우리를 새로운 길로 이끌기도 해서, 시인은 이를 계기로 사랑 이야기를 한 편 한 편씩 쓰게 된다. 그렇게 모인 글들은 한 권의 책이 되었다. 시인이 풀어내는 이야기 속에서 어떤 진심은 오롯이 전해지지만 어떤 진심은 가닿지 못하고 미끄러진다. 하지만 ‘혼자’의 터널을 성실히 통과해온 시인은 이를 성공이나 실패로 규정하지 않고 각각의 이야기가 가진 빛남과 아름다움에 눈을 마주치고 보듬는다. “누구나 가지고 태어난 그리움의 인자因子”가 움직인 흔적이 사랑이라면 어떤 특정한 부분만을 사랑이라고 할 수는 없을 것이라고. 사랑은 삶이고, 사랑은 사람이며 여러 형태로 존재할 것이라고. 그러므로 슬플 것도 쓸쓸할 것도 없이 이 모든 게 사랑의 다양한 모양일 뿐이라고. 여러 사랑을 경험하는 건 행복한 일이 아니겠냐고 말해준다.",5911,BOOK
파친코 1 - 개정판,"이민진 (지은이), 신승미 (옮긴이)",50919,국내도서>소설/시/희곡>영미소설,9791168340510,"4대에 걸친 재일조선인 가족의 이야기를 그린 세계적 베스트셀러, 이민진 작가의 장편소설 《파친코》가 인플루엔셜에서 새로운 번역으로 출간되어 한국 독자들과 만난다. 《파친코》는 재미교포 1.5세인 이민진 작가가 30년에 달하는 긴 세월에 걸쳐 집필한 대하소설이다.
","“역사는 우리를 저버렸지만, 그래도 상관없다”
역사에 외면당한 재일조선인 가족의 대서사극
전 세계를 감동시킨 이민진 작가 화제작 《파친코》 새롭게 출간!

“내게 ‘한국인’은 이야기의 주인공이 될 가치가 있는 이들이다.
나는 가능한 한 오래 한국인 이야기를 쓰고 싶다.” 
- ‘한국 독자들에게’ 중에서

4대에 걸친 재일조선인 가족의 이야기를 그린 세계적 베스트셀러, 이민진 작가의 장편소설 《파친코》가 새롭게 출간되었다. 《파친코》는 재미교포 1.5세대인 이민진 작가가 30년에 달하는 세월에 걸쳐 집필한 대하소설로, 2017년 출간되어 《뉴욕타임스》 베스트셀러에 올랐다. 현재까지 전 세계 33개국에 번역 수출되었으며, BBC, 아마존 등 75개 이상의 주요 매체의 ‘올해의 책’으로 선정되었을 뿐 아니라 전미도서상 최종 후보에 이름을 올리며 평단과 대중을 모두 사로잡은 작품이다. 버락 오바마 전 미국 대통령으로부터 “회복과 연민에 대한 강력한 이야기”라는 찬사를 받으며 주목을 받았다.

지난 4월 판권 계약이 종료되며 절판되었던 《파친코》는 새로운 번역과 디자인으로 한국 독자에게 돌아왔다. 첫 문장(“역사는 우리를 저버렸지만, 그래도 상관없다”)에서부터 원문의 의미를 보다 충실하게 전달하고자 했으며, 작품 특유의 속도감 있는 문체를 살리고자 노력했다. 또한 작가가 처음 의도한 구조와 흐름을 살리기 위해 총 세 파트(1부 ‘고향’, 2부 ‘모국’, 3부 ‘파친코’)로 된 원서의 구성을 그대로 따랐다. 새 출간을 기념해 ‘한국 독자들에게’ 보내는 글에는 한국인 이야기를 계속해서 쓰는 이유를 밝혔다. 작가는 “우리가 매력적이기 때문”이라며, “한국인은 지적으로나, 감성적으로나 깊이 있는 이야기의 주인공이 될 가치가 있는 이들”이기에 앞으로도 한국의 이야기를 젊은 세대들에게 들려주고 싶다며 한국 독자들에게 각별한 애정을 표했다.",50574,BOOK
