title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
도쿄 에일리언즈 3 (초판 한정 홀로그램 양면 일러스트 카드 + 선착순 한정 아크릴 일러스트 카드 포함 특장판),"NAOE (지은이), 박소현 (옮긴이)",4133,국내도서>만화>본격장르만화>판타지>액션 판타지,,에일리언 소녀의 호위 임무 중 공격을 받아 산산조각이 나버린 텐쿠바시 쇼우. 동요하면서도 기력을 총동원하며 계속되는 공격을 피하는 군지 아키라. 그러나 전투에 익숙하지 않은 군지에게 절체절명의 위기가 찾아온다.,,2769,BOOK
역행자 - 돈·시간·운명으로부터 완전한 자유를 얻는 7단계 인생 공략집,자청 (지은이),70216,국내도서>자기계발>성공>성공학,9788901260716,"어느 날 혜성처럼 나타나 자수성가의 아이콘이 된 청년, 자기계발 유튜버 자청이 깨달은 인생의 치트키를 탈탈 털어 넣은 그의 첫 책 《역행자》가 드디어 출간된다. 수많은 ‘자청 챌린저’들이 기다려온 책이자, 독자들의 인생을 송두리째 바꿔줄 문제작이다.","오타쿠 흙수저에서 월 1억 자동 수익을 실현한 무자본 연쇄창업마, 라이프해커 자청의 인생 역주행 공식. 대부분의 사람들은 유전자와 본성의 명령을 그대로 따르기 때문에 평범함을 벗어날 수 없다. 하지만 정작 자신은 이를 모른 채 ‘나는 달라’ 하는 자의식에 사로잡혀서 무한 합리화에 빠져 살아간다. 스스로가 얼마나 많은 정신적, 심리적 오류를 저지르는지 알지 못한 채 매일 똑같은 쳇바퀴를 돌 뿐이다. 왜 우리는 진짜 자유를 얻지 못하는가? 왜 늘 돈 이야기를 하면서도 평생 돈에 허덕이는가?",33291,BOOK
원피스 102 - 천왕산,오다 에이치로 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791169180948,,"해적왕을 지탱하는 양쪽 날개,
목숨을 건 맞대결이 시작된다─!!

부활한 루피는 재차 카이도와 대치!
승패를 판가름하는 갈림길에 접어든 두 군웅(群雄)의 싸움, 그 행방은?!
한편, 각지에서 간부들과 격투를 이어가는 동료들에게 결판의 시간이 찾아온다.
와노쿠니 편 초절정!!
'원피스'를 둘러싼 해양 모험 로망!!!",10733,BOOK
"유럽 도시 기행 2 - 빈, 부다페스트, 프라하, 드레스덴 편",유시민 (지은이),51378,국내도서>인문학>교양 인문학,9788965137702,"시대의 격랑을 이겨내고 저마다의 방식으로 자신의 존재감을 빛내는 네 도시, 빈, 부다페스트, 프라하, 드레스덴의 이야기를 담았다.","유시민의 3년 만에 돌아온 신작,
《유럽도시기행 2》는 시대의 격랑을 이겨내고 저마다의 방식으로 자신의 존재감을 빛내는 네 도시,
빈, 부다페스트, 프라하, 드레스덴의 이야기를 담았다.

""이 책은 힘들게 마음먹은 유럽 도시를 알차고 풍성하게 여행하거나 미디어를 통해 어렴풋이 알고 있는 유럽의 도시를 제대로 알고 싶을 때, 누군가 콕콕 찍어서 알려 줬으면 하는 내용이 빼곡히 들어있다. 도시의 매력을 느낄 수 있는 핫플레이스부터, 각 도시의 건축물, 길과 광장, 박물관과 예술품 등 그 무엇을 만나도 당황하지 않을 탄탄한 배경 지식, 도시의 존재감을 만들어낸 세계사적 사건과 인물들, 유럽의 역사와 도시의 역사가 씨줄과 날줄처럼 교차하며 생긴 도시의 서사와 상흔들까지, 우리가 도시를 더 풍성하게 만끽할 수 있는 흥미진진한 이야기를 펼친다. 여기에 도시와 인간, 그리고 삶을 바라보는 작가의 지적 통찰력이 더해져 도시가 품은 가치와 맥락, 의미 있는 서사들이 우리의 현재와 어떻게 교감하는지를 보여준다.""

사람이 만든 것에는 이야기가 있다. 인간이 만든 가장 크고 아름답고 오래된 것은 아마 도시일 것이다. 도시는 역사적 사건과 인물들이 만든 생생하고, 드라마틱한 낯선 이야기가 깃들어 있다. 특히 유럽의 도시는 박물관이나 왕궁에서뿐 아니라 광장, 건물, 카페, 골목 등과 같은 일상의 공간들도 흥미로운 히스토리를 품고 있는 곳이 많다. 작가는 이러한 유럽의 도시 공간이 전하는 이야기들을 들을 수 있게, 도시의 표면 아래 숨겨진 이야기를 찾고 도시가 품고 있는 인물들의 삶을 돌아보며 오늘의 도시가 탄생하기까지 영광과 상처, 야만과 관용, 성과 속, 단절과 연결, 좌절과 성취, 삶과 죽음 등을 그만의 시선으로 마주한다. 

작가가 전하는 도시 공간과 그 속에 담긴 이야기는 인간이 앞으로 나아온 성취의 과정과 그 과정에서 표출한 아름다움과 추함, 이기심과 이타심, 절망과 희망 같은 인간의 다양한 얼굴을 보여주며 현재를 비춘다. 이것은 우리 자신을 더 입체적으로 느끼게 하고 평소와는 다른 낯선 생각과 감정을 불러일으키며 자신과 마주하게 한다. 아마도 이것이 멀지만 낯선 거리를 걷고 또 걸으며 유럽의 도시를 여행하는 이유가 아닐까.",11882,BOOK
해커스 토익 기출 VOCA (보카) - 주제별 연상암기로 토익 영단어 30일 완성! RC/LC 필수 토익 보카 [최신 기출 어휘+출제포인트 수록ㅣ단어암기 어플 제공],David Cho (지은이),49857,국내도서>외국어>토익>Vocabulary,9788965422785,토익 기초 단어부터 고난도 어휘까지 모든 난이도의 단어를 수록했다. 토익 빈출?주제 30개에 맞춰?단어를 수록하여 주제별로 묶어서 쉽게 암기가 가능하다. 단어 MP3를 바로 들을 수 있는 QR코드를 각 Day 시작 페이지에 삽입하여 편리하게 학습이 가능하다.,"주제별 연상암기로 토익 영단어 30일 완성

1. 토익 기출 보카 30일 완성!
2. 주제별 연상암기로 쉽고 재미있게 단어 학습
3. 최신 기출 단어 및 출제포인트 수록
4. 목표 점수대별 필수 단어로 맞춤 학습 가능
5. 출제율 높은 핵심 단어만 골라 효율적으로 학습
6. 토익 신유형 대비 〈토익 필수 이디엄 표현〉 수록
7. 실전 감각을 키우는 토익 실전문제 13회분 제공(교재 3회+온라인 10회)",217557,BOOK
작별인사,김영하 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9791191114225,"김영하가 『살인자의 기억법』 이후 9 년 만에 내놓는 장편소설 『작별인사』는 그리 멀지 않은 미래를 배경으로, 별안간 삶이 송두리째 뒤흔들린 한 소년의 여정을 좇는다. 유명한 IT 기업의 연구원인 아버지와 쾌적하고 평화롭게 살아가던 철이는 어느날 갑자기 수용소로 끌려가 난생처음 날것의 감정으로 가득한 혼돈의 세계에 맞닥뜨리게 되면서 정신적, 신체적 위기에 직면한다.","누구도 도와줄 수 없는 상황, 혼자 헤쳐나가야 한다
지켜야 할 약속, 붙잡고 싶은 온기

김영하가 『살인자의 기억법』 이후 9 년 만에 내놓는 장편소설 『작별인사』는 그리 멀지 않은 미래를 배경으로, 별안간 삶이 송두리째 뒤흔들린 한 소년의 여정을 좇는다. 유명한 IT 기업의 연구원인 아버지와 쾌적하고 평화롭게 살아가던 철이는 어느날 갑자기 수용소로 끌려가 난생처음 날것의 감정으로 가득한 혼돈의 세계에 맞닥뜨리게 되면서 정신적, 신체적 위기에 직면한다. 동시에 자신처럼 사회에서 배제된 자들을 만나 처음으로 생생한 소속감을 느끼고 따뜻한 우정도 싹틔운다. 철이는 그들과  함께  수용소를 탈출하여 집으로 돌아가기 위해 길을 떠나지만  그 여정에는 피할 수 없는 질문이 기다리고 있다. 

『작별인사』의 탄생과 변신, 그리고 기원

『작별인사』는 김영하가 2019년 한 신생 구독형 전자책 서비스 플랫폼으로부터  회원들에게 제공할 짧은 장편소설을 써달라는 청탁을 받고 집필한 소설이다. 회원들에게만 제공하는 소설이라는 점은 『살인자의 기억법』  발표 이후 6년이나 장편을 발표하지 못했던 작가의 무거운 어깨를 가볍게 해주었다. 작업은 속도감 있게 진행되어 2020년 2월, 『작별인사』가 해당 서비스의 구독 회원들에게 배송되었다. 분량은 200자 원고지 420매 가량이었다. 
원래  작가는 『작별인사』를 조금 고친 다음, 바로 일반 독자들이 접할 수 있도록 정식 출간할 생각이었다. 그러나 2020년 3월이 되자 코로나19 바이러스 팬데믹이 시작되었다. 뉴욕의 텅 빈 거리에는 시체를 실은 냉동트럭들만 음산한 기운을 풍기며 서 있었고, 파리, 런던, 밀라노의 거리에선 인적이 끊겼다. 작가들이 오랫동안 경고하던 디스토피아적 미래가 갑자기 도래한 것 같았다. 책상 앞에서 가벼운 마음으로 썼던 경장편 원고를 고쳐나가던 작가에게 몇 달 전에 쓴 원고가 문득 낯설게 느껴진 순간이 왔다.  작가는 고쳐쓰기를 반복했고, 원고는 점점 2월에 발표된 것과는 다른 곳으로 향하고 있었다. 여름이면 끝날 줄 알았던 팬데믹은 겨울이 되면서 더욱 기승을 부렸고, 백신이 나와도 기세가 꺾이지 않았다. 세계보건기구 WHO가 팬데믹을 선언한 지 2년이 지나서야 작가는 『작별인사』의 개작을 마쳤다. 420매 분량이던 원고는 약 800매로 늘었고, 주제도 완전히 달라졌다. ‘인간을 인간으로 만드는 것은 무엇인가?’, ‘인간과 인간이 아닌 존재들을 가르는 경계는 어디인가’를 묻던 소설은 ‘삶이란 과연 계속될 가치가 있는 것인가?’, ‘세상에 만연한 고통을 어떻게 하면 줄일 수 있을 것인가’, ‘어쩔 수 없이 태어났다면 어떻게 살고 어떻게 죽어야 할 것인가’와 같은 질문을 던지는 이야기로 바뀌었다. 팬데믹이 개작에 영향을 주었을 수도 있고, 원래 『작별인사』의 구상에 담긴 어떤 맹아가 오랜 개작을 거치며 발아했는지도 모른다. 그것에 대해 작가는 이렇게 말하고 있다.

마치 제목이 어떤 마력이 있어서 나로 하여금 자기에게 어울리는 이야기로 다시 쓰도록 한 것 같은 느낌이다. 탈고를 하고 얼마 지나지 않아 원고를 다시 읽어보았다. 이제야 비로소 애초에 내가 쓰려고 했던 어떤 것이 제대로, 남김 없이 다 흘러나왔다는 생각이 들었다. _’작가의 말’에서
전면적인 수정을 통해 2022년의 『작별인사』는 2020년의 『작별인사』를 마치 시놉시스나 초고처럼 보이게 할 정도로 확연하게 달라졌다. 그리고 김영하의 이전 문학 세계와의 연결점들이 분명해졌다.

제목을 『작별인사』라고 정한 것은 거의 마지막 순간에서였다. 정하고 보니 그동안 붙여두었던 가제들보다 훨씬 잘 맞는 것 같았다. 재미있는 것은 ‘작별인사’라는 제목을 내가 지금까지 발표한 다른 소설에 붙여 보아도 다 어울린다는 것이다. 『나는 나를 파괴할 권리가 있다』, 『검은 꽃』, 『빛의 제국』, 심지어 『살인자의 기억법』이어도 다 그럴 듯 했을 것이다. _’작가의 말’에서",33097,BOOK
ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩) - TOEIC 기출문제 한국 독점출간 / 문제집 + 해설집 + APP 모바일 학습 / 2022 대비 최신판,ETS (엮은이),49854,국내도서>외국어>토익>Reading,9788917238549,"정기시험 기출문제 7세트와 ETS 토익 예상문제 3세트가 수록되어 있다. 시험에 나온 토익 문제로 실전 감각을 키우고, 동일한 난이도의 예상문제로 시험에 확실하게 대비할 수 있다.","토익은 기출이 답이다! 기출문제 한국 독점출간!
정기시험 기출문제와 성우음성으로 목표점수 적중

1. 실제 기출문제 전격 공개!
이 책에는 정기시험 기출문제 7세트와 ETS 토익 예상문제 3세트가 수록되어 있다. 시험에 나온 토익 문제로 실전 감각을 키우고, 동일한 난이도의 예상문제로 시험에 확실하게 대비하자! 
ETS 예상문제도 실제 시험과 동일한 문항 유형 및 난이도 등 기출과 싱크로율 100% 스펙을 특징으로 한다.

2. ETS가 제공하는 표준 점수환산표!
출제기관 ETS가 제공하는 최신 표준 점수환산표를 제공한다. 문제를 풀었다면 환산표를 통해 자신의 실력이 어느 정도인지 가늠해 보자.

4. ETS 토익 온라인/모바일 학습 지원
교재 학습자를 위한 온라인 학습 커뮤니티(www.etstoeicbook.co.kr)을 통해, 교재 소개 및 학습 콘텐츠, 정기시험 대비특강을 지원한다. 또한 새롭게 개편된 ETS 토익기출 수험서 어플에서는 교재 MP3 및 기출테스트 채점/분석 등 학습을 지원한다.",93974,BOOK
친밀한 이방인 - 드라마 &lt;안나&gt; 원작 소설,정한아 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788954648523,"삶에 대한 긍정의 자세와 깊이 있는 시선으로 인생의 비의를 길어올리는 소설가 정한아의 세번째 장편소설. &lt;달의 바다&gt;, &lt;리틀 시카고&gt; 이후 5년 만에 펴내는 장편이다. 한 소설가가 자신의 소설을 훔친 비밀스러운 인물의 행적을 추적해나간다.","삶에 대한 긍정의 자세와 깊이 있는 시선으로 인생의 비의를 길어올리는 소설가 정한아의 세번째 장편소설. &lt;달의 바다&gt;, &lt;리틀 시카고&gt; 이후 5년 만에 펴내는 장편이다. 한 소설가가 자신의 소설을 훔친 비밀스러운 인물의 행적을 추적해나가는 이 유려한 미스터리는 때로는 더 나은 삶의 조건을 쟁취하기 위해, 때로는 목숨을 부지하기 위해 거침없이 삶을 뒤엎는 한 인물의 일생을 여러 사람의 목소리를 겹쳐가며 복원해낸다. 



칠 년 동안이나 소설을 쓰지 못한 소설가 '나'는 어느 날 신문에서 흥미로운 광고를 발견한다. '이 책을 쓴 사람을 찾습니다'라는 문구와 함께 신문 전면에 어떤 소설의 일부가 실려 있다. 아무 생각 없이 소설을 읽어내려가던 '나'는 충격에 빠진다. 그 소설은 '나'가 데뷔하기 전에 누구에게도 알리지 않고 문예공모에 제출했던 작품으로, 공모전에서 낙선한 뒤로 까맣게 잊고 지내온 터였다.



신문사에 더이상 광고를 싣지 말라고 연락하자, 뜻밖의 인물이 '나'에게 다시 전화를 걸어온다. 육 개월 전 실종된 남편을 찾고 있다는 여자, '진'이었다. 놀랍게도 '진'은 그녀의 남편이 광고 속의 소설을 쓴 작가로 행세했다고 말한다. 남편의 거짓말은 그뿐만이 아니었다.",5807,BOOK
이상한 과자 가게 전천당 15,"히로시마 레이코 (지은이), 쟈쟈 (그림), 김정화 (옮긴이)",48877,국내도서>어린이>동화/명작/고전>외국창작동화,9791164064410,"잠시 가게를 닫고 길거리로 나선 베니코는 어김없이 행운의 손님들을 만나 과자를 판다. 그런데 잠깐, 베니코가 여러 명이다. 만족도 조사를 마친 로쿠조 연구소가 본격적인 행동에 나선 것이다. 로쿠조 연구소는 전천당과 베니코를 사칭해 가짜 과자를 팔기 시작하는데….","국내 누적 170만 부 돌파!
어린이 No.1 베스트셀러 

※전천당 유사품 주의!※
가짜 베니코가 나타나 과자를 팔기 시작하는데…

줄거리

전천당 과자는 부작용이 심하다고? 미용실에서 머리를 망쳐서 고민인 학생은 〈라푼체엘 프레체엘〉을, 비밀을 꼭 지키고 싶은 아이는 〈시크릿 알약〉을, 목욕이 귀찮은 아이는 〈클린 그린티〉를 사게 된다. 하지만 과자를 먹은 손님들 중 몇몇은 심한 부작용을 겪는다. 머리카락뿐만 아니라 코털, 다리털까지 온몸에 털이 자라면서 털북숭이 괴물이 된다거나, 몸이 커다란 공처럼 부풀어 걸을 수 없게 되는 등 알 수 없는 부작용에 시달리며 괴로워한다. 결국 부작용을 겪은 손님들을 중심으로 전천당에 대한 나쁜 소문이 퍼지기 시작하는데….
한편 누군가 전천당을 노린다는 경고에 가게 장사를 잠시 접고 거리로 나선 베니코. 예전과 같이 길에서 만난 행운의 손님들에게 과자를 팔던 중, 뜻밖의 소식을 듣게 된다. 〈전천당〉의 주인이라는 여자에게 과자를 받아 먹었다는 사람부터 과자 때문에 심각한 부작용에 시달린다는 비난까지. 누군가… 전천당을 사칭하고 있다!",5968,BOOK
"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",51002,국내도서>과학>기초과학/교양과학,9791189327156,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,"‘방송계의 퓰리처상’ 피버디상 수상자 룰루 밀러의
사랑과 혼돈, 과학적 집착에 관한 경이롭고도 충격적인 데뷔작!

“저의 바람은 당신이 이 책을 읽고 난 뒤 이전과는 조금 다르게 세상을 바라보는 것이에요.”_룰루 밀러

‘방송계의 퓰리처상’ 피버디상 수상자 룰루 밀러의
사랑과 혼돈, 과학적 집착에 관한 경이롭고도 충격적인 데뷔작!

집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다. 그렇다면 우리는 또 무엇을 잘못 알고 있을까?” 하고 말이다. 누군가에게는 이 질문이 살아가는 데 아무런 영향을 미치지 않을 수도 있다. 하지만 세상을 바라보는 “진실한 관계들”에 한층 가까이 다가가기 위해 노력하는 사람들에게는 분명 이 책이 놀라운 영감과 어느 한쪽으로도 치우치지 않는 폭넓은 시야를 제공해줄 것이다.

《물고기는 존재하지 않는다》는 세계라는 거대한 구조 속에서 ‘물고기는(그리고 우리는) 어떤 존재인가’에 관해 우리의 관념을 뒤집어엎으며 자유분방한 여정을 그려나간다. 사랑을 잃고 삶이 끝났다고 생각한 그 순간 ‘데이비드 스탄 조던’을 우연히 알게 된 저자는 그가 혼돈에 맞서 싸우는 것을 전혀 두려워하지 않는 모습에 매혹되어 그의 삶을 추적해나가기 시작한다. 저자 역시 이 세계에서 “혼돈이란 ‘그런 일이 일어난다면’의 가정의 문제가 아니라 ‘언제 일어나는가’의 시기의 문제”이며, 어느 누구도 이 진리를 피할 수 없다고 생각해왔기 때문이다. 하지만 조던의 이야기는 독자들을 전혀 예상하지 못한 곳으로 이끌며, 이윽고 엄청난 충격으로 우리의 눈을 번쩍 뜨이게 만든다. 

룰루 밀러가 친밀하면서도 독특한 방식으로 들려주는 이 책은 과학에 관한 고군분투이자 사랑과 상실, 혼돈에 관한 이야기다. 나아가 신념이 어떻게 우리를 지탱해주며, 동시에 그 신념이 어떻게 유해한 것으로 변질될 수 있는지를 알려준다. 이 책 속 의문들을 하나하나 파헤쳐나가다 보면 독자 여러분도 그 이면에 숨겨져 있는 더 깊고 더 특별한 인생의 비밀 한 가지와 만나게 될 것이다.",127480,BOOK
