title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
청사과 낙원 시즌 2 : 1~3 세트 - 전3권 - 박스 세트 포함,청낙원 (지은이),7443,국내도서>만화>인터넷 연재 만화,9791191766189,"네이버 시리즈 연재 웹툰으로, 전체 시즌 누적 다운로드 수 1500만을 앞둔 인기 작품이다. 시즌2에서는 달국과 여난을 중심으로, 중학교 시절 만남부터 현재까지 이어지는 애틋하고도 절절한 첫사랑 이야기다.","네이버 시리즈 평점 만점
전체 시즌 누적 다운로드 수 1500만
〈청사과 낙원 시즌2〉 드디어 출간

오랜 시간을 서로의 첫 번째로 지내온 여난과 달국.
함께 있을 때 느껴지는 안락함은 그저 안정감일까? 아니면…….

누구에게나 그렇듯, 첫사랑은 특별한 것일 테지만
달국과 여난에게 서로의 존재는 그 특별함만큼 당연함도 크다.
서로가 서로일 수밖에 없었던 두 사람의 
특별하고 당연한, 모든 ‘처음’에 대한 이야기.",4373,BOOK
완전한 행복,정유정 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9791167370280,"버스도 다니지 않는 버려진 시골집에서 늪에 사는 오리들을 먹이기 위해 오리 먹이를 만드는 한 여자의 뒷모습에서 시작된다. 그녀와 딸, 그리고 그 집을 찾은 한 남자의 얼굴을 비춘다. 얼굴을 맞대고 웃고 있지만 그들이 추구하는 서로 다른 행복은 서서히 불협화음을 만들어낸다.","다시, 정유정!
자기애의 늪에 빠진 삶은 얼마나 위태로운가,
압도적 서사 위 정교하고 서늘한 공포  
우리가 기다린 바로 그, 정유정!

《내 인생의 스프링 캠프》 《내 심장을 쏴라》 《7년의 밤》 《28》 《종의 기원》 《진이, 지니》. 발표하는 작품마다 독자들의 열광적인 지지를 받으며 한국문학의 대체불가한 작가로 자리매김한 정유정이 신작 《완전한 행복》으로 돌아왔다. 500여 쪽을 꽉 채운 압도적인 서사와 적재적소를 타격하는 속도감 있는 문장, 치밀하고 정교하게 쌓아올린 플롯과 독자의 눈에 작열하는 생생한 묘사로 정유정만의 스타일을 가감 없이 보여주는 한편, 더 완숙해진 서스펜스와 인간의 심연에 대한 밀도 높은 질문으로 가득 찬 수작이다.  

《완전한 행복》은 버스도 다니지 않는 버려진 시골집에서 늪에 사는 오리들을 먹이기 위해 오리 먹이를 만드는 한 여자의 뒷모습에서 시작된다. 그녀와 딸, 그리고 그 집을 찾은 한 남자의 얼굴을 비춘다. 얼굴을 맞대고 웃고 있지만 그들이 추구하는 서로 다른 행복은 서서히 불협화음을 만들어낸다. 이 기묘한 불협화음은 늪에서 들려오는 괴기한 오리 소리와 공명하며 불안의 그림자를 드리운다. 그들은 각자 행복을 위해 노력한다. 그러나 노력할수록 더 깊이 빠져드는 늪처럼, 그림자는 점점 더 깊은 어둠으로 가족을 이끈다.",31097,BOOK
소크라테스 익스프레스,"에릭 와이너 (지은이), 김하현 (옮긴이)",51381,국내도서>인문학>인문 에세이,9791190030922,"마르쿠스 아우렐리우스부터 몽테뉴까지 역사상 가장 위대한 철학자들을 만나러 떠나는 여행기이자, 그들의 삶과 작품 속의 지혜가 우리 인생을 개선하는 데 어떻게 도움이 되는지 답을 찾아가는 책이다.","“인생에서 길을 잃는 수많은 순간마다 이 철학자들의 목소리가 들려올 것이다”

《소크라테스 익스프레스》는 마르쿠스 아우렐리우스부터 몽테뉴까지 역사상 가장 위대한 철학자들을 만나러 떠나는 여행기이자, 그들의 삶과 작품 속의 지혜가 우리 인생을 개선하는 데 어떻게 도움이 되는지 답을 찾아가는 책이다. 매력적인 글솜씨로 “빌 브라이슨의 유머와 알랭 드 보통의 통찰력이 만났다”는 평가를 받는 에릭 와이너가 이 여행의 동반자로 나선다.",37474,BOOK
조국의 시간 - 아픔과 진실 말하지 못한 생각,조국 (지은이),51220,국내도서>사회과학>정치학/외교학/행정학>정치인,9788935668663,"2019년 8월 9일, 조국이 법무부장관 후보로 지명된 이후 벌어진 일련의 사태를 정리하고 자신의 솔직한 심정을 기록한 책이다.","조국의 생생한 육성으로 듣는다. 
그의 아픔과 진실, 말하지 못한 생각

『조국의 시간』은 2019년 8월 9일, 조국이 법무부장관 후보로 지명된 이후 벌어진 일련의 사태를 정리하고 자신의 솔직한 심정을 기록했다. 진보적 지식인으로서 꿈꿔왔던 검찰개혁을 공직자로서 실현하는 과정에서 겪은 고난의 시간을 가감 없이 담아냈다.

문재인 대통령과의 인연, 민정수석으로 청와대 입성 과정, 민정수석에서 법무부장관을 수락하는 과정까지 알려지지 않은 이야기가 가득하다. 출마냐 입각이냐를 두고 벌어지는 긴박한 상황과 최근까지 벌어지는 사건을 생생하게 다뤘다. 시민 한 분 한 분이 보내준 작은 응원이 만들어낸 큰 기적과 같은 이야기가 곳곳에 담겨 있다.    

언론의 허위보도와 과장이 난무하고 검찰의 제 식구 감싸기로 일관한 조직 이기주의에 맞서 내놓는 최소한의 해명이자 역사적 기록이다. 진정한 정의는 무엇인지, 대한민국의 민주주의를 위해 남은 과제와 희망에 대해 말한다.",36466,BOOK
흔한남매 8,"흔한남매 (지은이), 백난도 (글), 유난희 (그림), 흔한컴퍼니 (감수)",49995,국내도서>어린이>TV/만화/영화>만화 일반,9791164138197,‘흔한남매’ 유튜브 영상의 스토리를 앙증맞고 유머러스한 만화로 풀어 낸 코믹북이다. 하루도 조용할 날이 없는 으뜸이와 에이미의 일상 스토리는 진짜 웃음이 필요한 어린이들에게 순수한 웃음과 유쾌한 우애를 선사할 것이다.,"유튜브 218만 구독 돌파! 인기 크리에이터 흔한남매
더위를 날리는 흔한남매의 오싹하고 깜찍한 일상!

흔한남매가 선사하는 유쾌한 우애와 순수한 웃음!

‘흔한남매’는 유튜브 구독자 수가 218만 명, 누적 조회 수가 19억 회를 넘어서는 인기 크리에이터로, 흔한컴퍼니에 소속되어 있습니다. 상황극?콩트 등을 통해 어린이들에게 큰 사랑을 받고 있으며, 주로 남매 사이에서 일어날 수 있는 현실적인 에피소드를 코믹하게 그려 내어 웃음과 공감을 이끌어 내고 있습니다. 흔한남매의 일상 탐구, 으뜸이 방에서 펼쳐진 무서운 이야기, 엄지와의 첫 만남, 흔한 동네의 흔한 귀신, 한여름 밤의 공포 영화, 집에서 노는 꿀팁, 서프라이즈 생일 파티 등 오싹하고 웃음 가득한 일상 속으로 떠나 볼까요?

《흔한남매 8》은 ‘흔한남매’ 유튜브 영상의 스토리를 앙증맞고 유머러스한 만화로 풀어 낸 코믹북입니다. 하루도 조용할 날이 없는 으뜸이와 에이미의 일상 스토리는 진짜 웃음이 필요한 어린이들에게 순수한 웃음과 유쾌한 우애를 선사할 것입니다.",15137,BOOK
부의 시나리오 - 불확실성을 기회로 만드는 4가지 투자전략,오건영 (지은이),2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9791190977265,"오건영 저자가 불안한 금융시장 속, 흔들리는 투자자들의 다음 스텝을 지켜주기 위해 돌아왔다. 읽기만 해도 경제 흐름과 지식이 손에 잡히는 독보적인 오건영표 친절한 설명은 기본, 인플레 공포와 맞서 싸우는 것을 도와줄 ‘부의 시나리오’도 준비했다.","“인플레 공포 너머 다음 스텝을 준비하라! ”

금융천재 오건영의 똑똑한 투자 포트폴리오
불안한 금융시장, 중심을 잡아줄 친절하고 생생한 인사이트

오건영 저자가 불안한 금융시장 속, 흔들리는 투자자들의 다음 스텝을 지켜주기 위해 돌아왔다. 읽기만 해도 경제 흐름과 지식이 손에 잡히는 독보적인 오건영표 친절한 설명은 기본, 인플레 공포와 맞서 싸우는 것을 도와줄 ‘부의 시나리오’도 준비했다. ‘여의도 1타강사’라는 수식어에 걸맞게 경제 개념이 머릿속에 쏙쏙 박히도록 그래프, 기사를 적재적소에 배치하고, 여기에 일러스트를 삽입해 한층 더 쉽지만 강력하게 업그레이드했다. 코로나19 위기 이후 금리 안정화를 위해 발 벗고 나선 중앙은행과 쏟아지는 경기부양책, 그로 인한 후폭풍까지 꼬리에 꼬리를 물고 이어지는 저자의 설명을 따라가다 보면 어느 순간 경제를 보는 눈이 뜨이고, 불안한 금융시장과 맞서 싸울 수 있는 단단한 투자 포트폴리오가 손에 잡힐 것이다.",13293,BOOK
해커스 토익 기출 VOCA (보카) - 주제별 연상암기로 토익 영단어 30일 완성! RC/LC 필수 토익 보카 [최신 기출 어휘+출제포인트 수록ㅣ단어암기 어플 제공],David Cho (지은이),49857,국내도서>외국어>토익>Vocabulary,9788965422785,토익 기초 단어부터 고난도 어휘까지 모든 난이도의 단어를 수록했다. 토익 빈출?주제 30개에 맞춰?단어를 수록하여 주제별로 묶어서 쉽게 암기가 가능하다. 단어 MP3를 바로 들을 수 있는 QR코드를 각 Day 시작 페이지에 삽입하여 편리하게 학습이 가능하다.,"주제별 연상암기로 토익 영단어 30일 완성

1. 토익 기출 보카 30일 완성!
2. 주제별 연상암기로 쉽고 재미있게 단어 학습
3. 최신 기출 단어 및 출제포인트 수록
4. 목표 점수대별 필수 단어로 맞춤 학습 가능
5. 출제율 높은 핵심 단어만 골라 효율적으로 학습
6. 토익 신유형 대비 〈토익 필수 이디엄 표현〉 수록
7. 실전 감각을 키우는 토익 실전문제 13회분 제공(교재 3회+온라인 10회)",217557,BOOK
여름은 오래 그곳에 남아,"마쓰이에 마사시 (지은이), 김춘미 (옮긴이)",50998,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설,9788934972204,1982년 일본의 고급 별장지 가루이자와. ‘무라이 건축 설계 사무소‘는 여름 한철을 그곳 아사마 산 자락의 별장에서 보낸다. 삶과 맞닿은 건축을 꿈꾸는 사람들과 언제까지고 계속되었으면 했던 그 여름의 고아했던 나날. 이윽고 국립현대도서관 설계 경합을 앞두고 뜨거운 분투가 시작되는데.,"풍요로운 색채와 향기, 아름다움으로 가득한 건축가의 일상!

제64회 요미우리문학상 수상작 『여름은 오래 그곳에 남아』. 일본 문단의 정통성을 잇는 신인 마쓰이에 마사시의 데뷔작으로, 데뷔작이라고는 믿을 수 없는 완성도라는 극찬을 받은 작품이다. 인간을 격려하고 삶을 위하는 건축을 추구하는 노건축가와 그의 건축에 대한 철학과 열정을 존경하는 주인공 ‘나’의 아름다운 여름날을 담고 있다.

건축학과를 갓 졸업한 청년 ‘나’. 거대 종합건설회사에 취직할 생각도, 그렇다고 대학원에 진학할 생각도 딱히 없는 그가 유일하게 가고 싶은 곳은 존경하는 건축가인 ‘무라이’ 선생의 건축 설계사무소다. 하지만 이미 일흔 남짓한 나이의 무라이 소장은 몇 해째 사사하고 싶다는 신입 및 경력 지원서에 한 번도 답을 주지 않고 있었다. ‘나’는 혹시나 하는 마음으로 졸업 작품을 동봉하여 이력서를 제출하고 어쩐지 채용이 결정된다. 

소식을 전해주는 사무소의 선배도 입사가 결정된 ‘나’도 의아한 일이었는데, 알고 보니 ‘국립현대도서관’이라는 거대 프로젝트를 앞둔 준비의 일환이었다. ‘무라이 건축 설계사무소’는 여름 한철을 일본의 고급 별장 가루이자와에서 보내게 된다. 삶과 맞닿은 건축을 꿈꾸는 사람들과 언제까지고 계속되었으면 했던 그 여름의 나날. 이윽고 국립현대도서관 설계 경합을 앞두고 뜨거운 분투가 시작되는데…….",24821,BOOK
미드나잇 라이브러리,"매트 헤이그 (지은이), 노진선 (옮긴이)",50919,국내도서>소설/시/희곡>영미소설,9791191056556,"20대에 심한 우울증을 겪으며 정신적 붕괴를 경험했던 작가 매트 헤이그는 ‘살아야 할 이유’에 대해서 끊임없이 고민해왔고, 신작 장편소설 《미드나잇 라이브러리》에서 자신만의 해답을 구한다.","밤 12시, 죽기 바로 전에만 열리는 마법의 도서관에서
인생의 두 번째 기회를 드립니다

★★★★★국내 주요 서점 종합 베스트셀러 1위, 2021년 올해의 책 선정
★★★★★《뉴욕타임스》 베스트셀러 1위, 영국 아마존 종합 베스트셀러 1위

매트 헤이그의 소설 《미드나잇 라이브러리》는 2021년 4월 출간 이후 10개월 만에 30만 독자의 마음을 사로잡으며 눈물과 웃음, 가슴 뭉클한 감동을 선사하고 있다. 죽기로 결심한 주인공 ‘노라 시드’가 삶과 죽음 사이에 존재하는 미스터리한 도서관 ‘미드나잇 라이브러리’에서 눈을 뜨며 인생의 두 번째 기회를 얻는 이 소설은, 노라의 가장 완벽한 삶을 찾는 모험을 따라가며 ‘살아 있음’과 ‘살아가는 것’에 대한 깊은 통찰을 보여준다.

“책을 덮는 순간 내일이 기대된다!” “내 인생의 반려책을 만났다” “다시 살아봐야겠다는 힘을 얻었다” 등 이 책을 읽은 독자들의 뜨거운 반응에 힘입어 주요 서점에서 2021 올해의 책으로 선정되었고, 그 열기는 여전히 계속되고 있다. 타인의 삶에 대한 공감, 자신의 삶에 대한 긍정, 살아 있는 것 자체가 살아야 할 이유라는 깊은 통찰력까지 매트 헤이그 작가가 보내는 공감과 위로의 메시지는 세대와 성별을 아우르며 전 세계 독자들의 마음을 사로잡았다. 《뉴욕타임스》 베스트셀러 1위, 영국 아마존 종합 베스트셀러 1위를 기록했고, 미국 아마존과 《뉴욕타임스》 60주 이상, 독일 《슈피겔》에서도 38주 연속 장기 베스트셀러에 올랐다. 현재 덴마크, 이탈리아, 스페인, 루마니아, 타이완, 이란 등 세계 각지에서 출간되며 글로벌한 인기를 누리고 있다.",29993,BOOK
친구의 전설,이지은 (지은이),35134,국내도서>유아>그림책>나라별 그림책>한국 그림책,9788901251226,"&lt;팥빙수의 전설&gt;로 여름, 겨울 할 것 없이 팥빙수 열풍을 일으켰던 이지은 작가가 새로운 전설의 문을 열었다. &lt;친구의 전설&gt;은 동네에서 성격 고약하기로 소문난 호랑이와 그 호랑이의 꼬리에 운명처럼 딱 붙어 버린 꼬리 꽃의 이야기다.","〈팥빙수의 전설〉을 잇는 강력하고 치명적인 전설이 찾아왔다!

〈팥빙수의 전설〉로 여름, 겨울 할 것 없이 팥빙수 열풍을 일으켰던 이지은 작가가 새로운 전설의 문을 열었다. “맛있는 거 주면 안 잡아먹지!” 한마디로 앙증맞은 위협을 일삼던 눈 호랑이와 시종일관 무덤덤하게 갈 길을 재촉하던 할머니의 케미가 그리워질 때쯤 찾아온 반가운 소식이다. 
어느 날 갑자기 내 몸에 누군가가 붙어 버린다면? 원하든, 원하지 않든 무조건 둘이 모든 시간을 같이 보내야 한다면 어떤 기분일까? 〈친구의 전설〉은 동네에서 성격 고약하기로 소문난 호랑이와 그 호랑이의 꼬리에 운명처럼 딱 붙어 버린 꼬리 꽃의 이야기다. 
“맛있는 거 주면 안 잡아먹지!” 
동네 구석구석을 돌며 괜한 위협으로 말썽을 일삼는 호랑이에게는 누구도 말을 걸지 않는다. 호랑이가 나타나면 이웃들은 으레 자리를 피했고, 호랑이는 늘 그들의 뒷모습을 아쉬운 표정으로 바라보곤 하는 게 일상이었다. 이런 호랑이에게 운명같이 붙어 버린 수다쟁이 꼬리 꽃의 존재는 그야말로 두 번 다시 일어나지 않을 인생의 충격 반전과도 같은 일이었을 것이다. 걸핏하면 ‘누렁이’를 연발하며 호랑이가 자기 몸에 붙었다고 세상 슬픈 척은 혼자 다 하질 않나, 만나는 이웃들마다 인사를 건네며 수다를 떨지 않나, 도움이 필요하다 하면 앞뒤 안 보고 나서질 않나, 꼬리 꽃은 몸에 붙은 것도 모자라 호랑이의 모든 것을 순식간에 바꿔 놓았다. 동네 말썽꾸러기 외톨이 호랑이와 오지랖으로는 누구에게도 지지 않을 꼬리 꽃은 아웅다웅 다툼을 뒤로 하고 사이 좋게 지낼 수 있을까?",14486,BOOK
