title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
지박소년 하나코 군 15 (특장판) - 초판한정 양면 커버와 홀로그램 양면 책갈피 + 선착순한정 아크릴 스탠딩 POP,"아이다이로 (지은이), 장혜영 (옮긴이)",4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,,"네네의 친구, 아오이가 피안에 갇히고 말았다. 그러나 남은 삶이 얼마 남지 않은 네네를 걱정하는 하나코에게 그것은 절호의 기회. 무녀가 제물로 바쳐지자, 그 ""순간""이 시시각각 다가오는데….",,4093,BOOK
지박소년 하나코 군 14 (특장판) - 초판한정 홀로그램 양면 책갈피 + 선착순한정 아크릴 스탠딩 POP,"아이다이로 (지은이), 장혜영 (옮긴이)",4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,,"7대 불가사의 중, 6번째에게 납치당한 아오이를 구하기 위해 길을 나선 하나코와 네네. 하지만 두 사람은 경계에서 떨어지고 만다. 그곳에서 만난 사람은 ""스미레""라는 소녀로, 6번째를 잘 알고 있는 모양인데….",,4089,BOOK
작별하지 않는다 - 한강 장편소설,한강 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788954682152,2016년 &lt;채식주의자&gt;로 인터내셔널 부커상을 수상하고 2018년 &lt;흰&gt;으로 같은 상 최종 후보에 오른 한강 작가의 5년 만의 장편소설. 2019년 겨울부터 이듬해 봄까지 계간 &lt;문학동네&gt;에 전반부를 연재하며 큰 관심을 모은 작품이다.,"무엇을 생각하면 견딜 수 있나.
가슴에 활활 일어나는 불이 없다면.
기어이 돌아가 껴안을 네가 없다면.

이곳에 살았던 이들로부터, 이곳에 살아 있는 이들로부터
꿈처럼 스며오는 지극한 사랑의 기억

2016년 『채식주의자』로 인터내셔널 부커상을 수상하고 2018년 『흰』으로 같은 상 최종 후보에 오른 한강 작가의 5년 만의 신작 장편소설 『작별하지 않는다』가 출간되었다. 2019년 겨울부터 이듬해 봄까지 계간 『문학동네』에 전반부를 연재하면서부터 큰 관심을 모았고, 그뒤 일 년여에 걸쳐 후반부를 집필하고 또 전체를 공들여 다듬는 지난한 과정을 거쳐 완성되었다. 본래 「눈 한 송이가 녹는 동안」(2015년 황순원문학상 수상작), 「작별」(2018년 김유정문학상 수상작)을 잇는 ‘눈’ 3부작의 마지막 작품으로 구상되었으나 그 자체 완결된 작품의 형태로 엮이게 된바, 한강 작가의 문학적 궤적에서 『작별하지 않는다』가 지니는 각별한 의미를 짚어볼 수 있다. 이로써 『소년이 온다』(2014), 『흰』(2016), ‘눈’ 연작(2015, 2017) 등 근작들을 통해 어둠 속에서도 한줄기 빛을 향해 나아가는 인간의 고투와 존엄을 그려온 한강 문학이 다다른 눈부신 현재를 또렷한 모습으로 확인할 수 있게 되었다. 오래지 않은 비극적 역사의 기억으로부터 길어올린, 그럼에도 인간을 끝내 인간이게 하는 간절하고 지극한 사랑의 이야기가 눈이 시리도록 선연한 이미지와 유려하고 시적인 문장에 실려 압도적인 아름다움으로 다가온다.",46580,BOOK
달러구트 꿈 백화점 2 - 단골손님을 찾습니다,이미예 (지은이),51122,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,9791165343729,"어느덧 페니가 달러구트 꿈 백화점에서 일한 지도 1년이 넘었다. 꿈 산업 종사자로 인정을 받아야만 드나들 수 있는 ‘컴퍼니 구역’에도 가게 된 페니는 기쁜 마음을 감출 수 없다. 하지만 그곳에서 페니를 기다리고 있는 건, 꿈에 대한 불만을 털어놓는 사람들로 가득한 ‘민원관리국’이었다.","100만 독자를 사로잡은 《달러구트 꿈 백화점》, 그 두 번째 이야기

어느덧 페니가 달러구트 꿈 백화점에서 일한 지도 1년이 넘었다.
재고가 부족한 꿈을 관리하고, 꿈값 창고에서 감정으로 가득 찬 병을 옮기고, 프런트의 수많은 눈꺼풀 저울을 관리하는 일에 능숙해진 페니는 자신감이 넘친다. 게다가 꿈 산업 종사자로 인정을 받아야만 드나들 수 있는 ‘컴퍼니 구역’에도 가게 된 페니는 기쁜 마음을 감출 수 없다. 
하지만 그곳에서 페니를 기다리고 있는 건, 꿈에 대한 불만을 털어놓는 사람들로 가득한 ‘민원관리국’이었다. 설상가상 달러구트는 아주 심각한 민원 하나를 통째로 페니에게 맡기는데…
“왜 저에게서 꿈까지 뺏어가려고 하시나요?”라는 알쏭달쏭한 민원을 남기고 발길을 끊어버린 792번 단골손님.
페니는 과연 달러구트 꿈 백화점의 오랜 단골손님을 되찾을 수 있을까?",44372,BOOK
지구 끝의 온실,김초엽 (지은이),89482,국내도서>소설/시/희곡>과학소설(SF)>한국 과학소설,9791191824001,김초엽 첫 장편소설. 『우리가 빛의 속도로 갈 수 없다면』을 통해 이미 폭넓은 독자층을 형성하며 열렬한 사랑을 받고 있는 김초엽 작가는 더스트로 멸망한 이후의 세계를 첫 장편소설의 무대로 삼았다.,"김초엽 첫 장편소설, 모두가 간절히 기다려온 이야기

이미 폭넓은 독자층을 형성하며 열렬한 사랑을 받고 있는 김초엽 작가는 더스트로 멸망한 이후의 세계를 첫 장편소설의 무대로 삼았다. 그는 지난해 말 플랫폼 연재를 통해 발표한 이야기를 반년이 훌쩍 넘는 시간 동안 수정하면서 한층 더 무르익도록 만들었다. 그리하여 장 구성부터 세부적인 장면은 물론 문장들까지 완전히 새롭게 탄생한 『지구 끝의 온실』이 2021년 8월 드디어 독자들을 만난다.

『지구 끝의 온실』은 자이언트북스의 네 번째 도서이다. 김중혁의 첫 시리즈 소설 『내일은 초인간』, 배명훈 장편소설 『빙글빙글 우주군』, 그리고 한국문학의 빛나는 일곱 명의 작가가 ‘즐거움’을 키워드로 쓴 단편소설을 묶은 앤솔로지 『놀이터는 24시』까지, 작가들의 자유로운 상상력을 응원하며 가장 그다운 작품을 선보일 수 있도록 해온 자이언트북스는 이번 주인공으로 김초엽의 『지구 끝의 온실』을 출간하였다.",47054,BOOK
최애의 아이 4,"아카사카 아카 (지은이), 요코야리 멘고 (그림)",3742,국내도서>만화>순정만화>레이디스 코믹,9791136280404,"본격적으로 연예활동에 나서는 쌍둥이 남매 아쿠아와 루비. 연애 리얼리티 쇼에 출연한 아쿠아는 쿠로카와 아카네와 커플이 된다! 방송이 끝난 후 멤버들의 관계는...?! 한편, 루비가 소속한 아이돌 그룹 신생 'B코마치'는 퍼스트 스테이지를 향해 정식으로 활동을 시작한다!","배우와 아이돌 사이에서 고민하는 카나.
그러는 사이에도 퍼스트 스테이지는 다가오고...
무대 위에서 카나는 한가지 결심을 하게 되는데?!

본격적으로 연예활동에 나서는 쌍둥이 남매 아쿠아와 루비.
연애 리얼리티 쇼에 출연한 아쿠아는
쿠로카와 아카네와 커플이 된다!!
방송이 끝난 후 멤버들의 관계는...?!
한편, 루비가 소속한 아이돌 그룹 신생 'B코마치'는
퍼스트 스테이지를 향해 정식으로 활동을 시작한다!!

'이 연예계에서 거짓말은 무기다.'",2576,BOOK
양순이네 떡집,"김리리 (지은이), 김이랑 (그림)",48874,국내도서>어린이>동화/명작/고전>국내창작동화,9788949162102,"초등학교 3학년 국어 교과서 수록 도서로, 2010년 출간 이후 누적 60만 부를 돌파한 '만복이네 떡집' 시리즈 네 번째 이야기다. 2020년도 한 해만 20만 부가 판매되며 더욱더 뜨거운 사랑을 받은 바, 더욱더 새로워진 이야기로 독자들을 찾아왔다.","초등 3학년 국어 교과서 수록 
60만 부 돌파! 「만복이네 떡집」 최신간 
드디어 다시 문을 열다!

◆ 마침내 긴 잠에서 깨어나 새롭게 단장한 떡집! 

  초등학교 3학년 국어 교과서 수록 도서로, 2010년 출간 이후 누적 60만 부를 돌파한 「만복이네 떡집」 시리즈 네 번째 이야기, 『양순이네 떡집』이 비룡소에서 출간되었다. 지난해 김리리 작가는 10년 만에 만복이의 이야기를 이은 후속작 두 편 『장군이네 떡집』과 『소원 떡집』으로 어린이 독자들의 열띤 기대에 부응했다. 2020년도 한 해만 20만 부가 판매되며 더욱더 뜨거운 사랑을 받은 바, 더욱더 새로워진 이야기로 독자들을 찾아왔다. 이번 신작 『양순이네 떡집』은 꼬랑지의 소원을 들어주고 오래간 문을 닫았던 떡집의 새로운 시즌, 그 시작을 여는 첫 권이다. 
  ‘떡’은 예로부터 함께 나눠 먹는 음식이었다. 함께 기쁨과 슬픔을 나누기 위한 떡, 누군가의 건강과 안녕을 바라는 마음이 ‘떡’에는 가득 담겨 있다. 마음과 달리 욕쟁이로 불렸던 만복이, 타고나기를 복이 없는 장군이, 볼품없이 태어나 외롭게 자란 꼬랑쥐 그리고 할 말을 속에만 담고 사는 내성적인 아이 ‘양순이’까지, 「만복이네 떡집」에는 제각기 다른 결핍과 문제를 지닌 아이들이 등장한다. 김리리 작가는 무언가를 간절히 기원하는 마음과 축복의 의미가 담긴 특별한 ‘떡’을 아이들에게 나누는 마음으로 떡집 이야기를 써나가고 있다. 더불어, 아이들의 현실적인 문제를 짚고 마음을 따듯하게 감싸 안는 감각적인 이야기에 착 휘감기는 쫄깃한 글맛은 「만복이네 떡집」이 어린이들의 사랑으로 문전성시를 이루게 한 또 하나의 비결이다. 
  「만복이네 떡집」 새 시즌의 삽화는 화가 김이랑이 맡았다. 기존 떡집 이야기의 결을 이어가면서도 새롭게 단장한 떡집의 변화를 해학이 느껴지는 구수한 선과 상상력으로 맛깔나게 펼쳐 보인다.",13306,BOOK
팔꿈치를 주세요,"황정은, 안윤, 박서련, 김멜라, 서수진, 김초엽 (지은이)",50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9791196438197,"‘큐큐퀴어단편선’의 네 번째 책으로 한국문학의 틀에서 벗어나 자신만의 소설적 세계를 만들어나가고 있는 황정은, 안윤, 박서련, 김멜라, 서수진, 김초엽 작가가 참여했다.","“나는 나한테 주어지는 모든 세계를 빠짐없이 살아보고 싶어요.”

각자의 삶을 살아내고 있는 당신 곁에
사랑한다는 말 대신 놓아두고 싶은 여섯 개의 이야기

1년에 한 권 국내 작가들과 함께 엮어내는 ‘큐큐퀴어단편선’의 네 번째 책 《팔꿈치를 주세요》가 출간됐다. 황정은, 안윤, 박서련, 김멜라, 서수진, 김초엽 작가가 참여했다.
《팔꿈치를 주세요》에 수록된 자신과 자신의 곁을 돌보는 여섯 편의 이야기는 코로나19로 많은 것이 바뀌어버린 세상에서 젠더, 인종, 나이, 계급 등의 문제를 끌어안은 채 오늘도 꿋꿋이 살아가고 있는 사람들에게 위로와 회복의 메시지를 전한다.",2090,BOOK
오늘의 어린이책 1 - 다움북클럽이 고른 성평등 어린이·청소년책 2019-2021,다움북클럽 (지은이),48914,국내도서>어린이>아동 문학론>아동 문학 일반,9791197558009,"다시 시작하는 ‘다움북클럽이 고른 성평등 어린이·청소년책 목록 2019-2021’은 기존 목록 199권에 새로 출간된 도서와 사전 검열로 삭제되었던 도서, 그리고 청소년 도서까지 63권을 추가하여 모두 262권의 목록을 만들었다.","공존과 연대의 어린이책으로 만든
단단한 세계로 여러분을 초대합니다.

성평등 어린이책을 말하는 열 가지 목소리
#주체성 #몸의이해 #일의세계 #가족 #사회적약자
#표현 #혐오반대 #사회적인정 #안전 #연대
주제별 어린이·청소년책 262권의 목록과 함께
김지은, 이지유, 김소영, 이다혜, 김현 등 20인의 필자가 쓴 기고문 수록!

2018년 12월, 여성가족부와 A사, B재단의 후원으로 성평등 어린이책 문화 확산을 위한 ‘나다움어린이책’ 사업이 시작되었습니다. 성평등 어린이책을 선정하여 목록을 만들고, 학교와 도서관에 책을 보급하고, 창작공모전을 주최하는 등 활발하게 움직이며 어린이책 동네에 새바람을 일으킨 이 사업은 작년 여름, 모 극우 단체와 국회의원이 제기한 이른바 ‘선정성 논란’에 휩싸이며 쓸쓸히 막을 내렸습니다.

사업이 운영되는 과정 내내 심혈을 기울여 성평등 어린이책 목록을 만들고 널리 알리고자 힘써 온 씽투창작소와 선정 위원들이 있습니다. 어린이책 작가와 평론가, 편집자, 기획자, 교사로 이루어진 이들은 꺼져가는 불씨를 어떤 방법으로 다시 살릴지 머리를 맞대고 뜻을 모았습니다. 그리고 성평등 어린이책 목록에 쏟아진 어린이와 양육자, 교사, 창작자들의 뜨거운 관심을 도서 출간을 통해 이어가기로 결정했습니다.

다시 시작하는 ‘다움북클럽이 고른 성평등 어린이·청소년책 목록 2019-2021’은 기존 목록 199권에 새로 출간된 도서와 사전 검열로 삭제되었던 도서, 그리고 청소년 도서까지 63권을 추가하여 모두 262권의 목록을 만들었습니다. #주체성 #몸의이해 #일의세계 #가족 #사회적약자 #표현 #혐오반대 #사회적인정 #안전 #연대라는 10개의 키워드 아래 체계적이고 다양성 있는 성평등 어린이책 목록이 완성되었습니다.

《오늘의 어린이책》에는 다움북클럽 선정 도서를 소개하는 내용과 함께, 이 책들을 어린이와 나누는 데 있어 도움이 될 만한 교사와 양육자의 생생한 목소리, 그리고 성평등 문화 확산을 응원하는 어린이책 동네 안팎의 여러 필자가 보낸 글이 함께 담겨 있습니다. 김지은, 김유진, 이지유, 정진호 등 어린이책 전문가인 다움북클럽 선정 위원뿐만 아니라 김소영, 이다혜, 박유신, 김현, 서효인 등 어린이 청소년 관련 이슈에 목소리를 높여 온 여러 필자도 다움북클럽의 탄생을 축하하며 기꺼이 연대의 글을 보내왔습니다.

《오늘의 어린이책》은 2021년 1호를 시작으로 해마다 새로 출간되는 성평등 어린이·청소년책 목록을 업데이트하여 출간할 예정입니다. 이로써 양육자와 교사 및 사서 들에게는 신뢰할 만한 성평등 도서 목록을 제공하고, 작가와 출판사 등 창작자에게는 성평등 도서의 창작 의지를 높이고자 합니다. 또한 어린이책 및 어린이 문화에 관련된 다양한 읽을거리를 함께 수록함으로써, 성평등 이슈를 중심으로 건강한 담론을 만들어가는 데 이바지하고자 합니다.",1698,BOOK
원피스 99 - 밀짚모자 루피,오다 에이치로 (지은이),4133,국내도서>만화>본격장르만화>판타지>액션 판타지,9791136280152,,"간부들의 맹추격을 동료들이 저지하고, 옥상을 향한 루피는 마침내 카이도에게?! 큰 무대에 모인 배우들의 격전이 지금, 시작되려고 한다... 오니가시마 결전 최대 히트 업!! '원피스'를 둘러싼 해양 모험 로망!!",6634,BOOK
