title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
김미경의 리부트 - 코로나로 멈춘 나를 다시 일으켜 세우는 법,김미경 (지은이),70216,국내도서>자기계발>성공>성공학,9788901243665,"앞당겨진 미래, 달라진 세상에서 ‘나는 어떻게 일하고, 어떻게 살 것인가’에 대한 답이 긴급한 이때, 110만 구독 유튜브 채널 &lt;김미경TV&gt;의 크리에이터이자 대한민국 최고의 자기계발 강사 김미경이 코로나 위기를 넘어서는 일자리와 비즈니스의 현실적인 해법을 제시한다.","코로나 이후 낯선 세상에서 ‘나는 어떻게 살 것인가’
달라진 세상에서 개인의 일과 삶과 성장에 관해 답하는 최초의 책!

코로나 재앙이 실업, 폐업, 파산 위기를 예고하고 있는 지금, 우리는 어떤 미래를 준비하고 있는가. 언제까지 우왕좌왕하며 주식시장의 요동만을 관전하고 있을 것인가. 미래학자와 투자 전문가들의 거시적인 전망과 예측만이 난무한 지금, 우리 개인들에게 절실한 것은 ‘나’의 생존 방법이다! 앞당겨진 미래, 달라진 세상에서 ‘나는 어떻게 일하고, 어떻게 살 것인가’에 대해 답해야 하는 지금, 110만 구독 유튜브 채널 〈김미경TV〉의 크리에이터이자 자기계발 강사 김미경이 코로나 위기를 넘어서는 일자리와 비즈니스의 현실적인 해법을 제시한다. 

『김미경의 리부트』는 강사라는 직업을 가진 개인이자 직원들의 생계를 책임지는 CEO로서 김미경 강사가 온몸을 던져 기록한 ‘코로나 생존 일기’이자, 그녀가 공부하고 연구해 깨닫게 된 인사이트를 말이 아닌 글로 전하는 ‘코로나 시대의 강연장’이기도 하다. 이 책에는 코로나로 앞당겨진 미래를 이해하는 법, 코로나 이후 세상의 ‘바뀐 생존 공식’, 달라진 세상으로 빠르게 진입해 ‘기회를 잡는 법’, 이를 위해 바꿔야 할 공부법과 습관법, 마인드에 이르기까지 우리의 일상을 아우르는 혜안이 가득 담겨 있다.

김미경 강사가 이 책에서 제시한 ‘바뀐 생존 공식’은 네 가지다. 비대면ㆍ비접촉의 언택트(un-tact) 시대에 ‘초연결’이라는 인간의 필요를 더한 ‘온택트(on-tact)’, 4차 산업혁명의 일상화를 이끌어내는 ‘디지털 트랜스포메이션(digital transformation)’, 조직에 연연하지 않고 자유롭고 독립적으로 일하는 미래형 인재 ‘인디펜던트 워커(independent worker)’, 그리고 일과 사업을 가장 안전한 형태로 바꿈으로써 브랜드 가치를 더해줄 ‘세이프티(safety)’까지. 쉽고 빠르게 이해하고 적용할 수 있는 이 네 가지 공식을 제대로 공부하고 일과 삶에 대입할 수 있다면 멈춰가던 많은 것이 다시 시작될 것이라는 게 김미경 강사의 해법이다.",16862,BOOK
흔한남매 5,"흔한남매 (지은이), 백난도 (글), 유난희 (그림), 흔한컴퍼니 (감수)",49995,국내도서>어린이>TV/만화/영화>만화 일반,9791164135592,‘흔한남매’ 유튜브 영상의 스토리를 앙증맞고 유머러스한 만화로 풀어 낸 코믹북이다. 하루도 조용할 날이 없는 으뜸이와 에이미의 일상 스토리는 진짜 웃음이 필요한 어린이들에게 순수한 웃음과 유쾌한 우애를 선사할 것이다.,"상쾌한 웃음이 터지는 친근하고 귀여운 일상!
부모님을 위해 몰래 준비한 효도 대작전, 집에서도 재밌게 노는 방법, 워터 파크에 간 남매, 
여름날 찾아온 불청객 모기와의 한바탕 소동, 세상 귀여운 강아지 순돌이와 아름다운 추억 만들기 등 으뜸이와 에이미의 웃음 가득한 일상으로 초대합니다.

유튜브 193만 구독 돌파! 인기 크리에이터 흔한남매
‘흔한남매’는 유튜브 구독자 수가 193만 명, 누적 조회 수가 12억 회를 넘어서는 인기 크리에이터로, 흔한컴퍼니에 소속되어 있습니다. 상황극?콩트 등을 통해 어린이들에게 큰 사랑을 받고 있으며, 주로 남매 사이에서 일어날 수 있는 현실적인 에피소드를 코믹하게 그려 내어 웃음과 공감을 이끌어 내고 있습니다.

흔한남매가 선사하는 유쾌한 우애와 순수한 웃음!
《흔한남매 5》는 ‘흔한남매’ 유튜브 영상의 스토리를 앙증맞고 유머러스한 만화로 풀어 낸 코믹북입니다. 하루도 조용할 날이 없는 으뜸이와 에이미의 일상 스토리는 진짜 웃음이 필요한 어린이들에게 순수한 웃음과 유쾌한 우애를 선사할 것입니다.",17180,BOOK
"설민석의 한국사 대모험 14 - 명의 허준 편 : 안녕, 로빈!","설민석, 스토리박스 (지은이), 정현희 (그림), 태건 역사 연구소 (감수)",48904,국내도서>어린이>초등 한국사,9791165382674,"로빈을 살리기 위한 역사 여행을 통해, &lt;동의보감&gt;, &lt;신찬벽온방&gt; 등 허준 선생님의 위대한 의학 연구를 자세하게 다루었다. 그리고 독약의 성분을 알아내기 위해 찾아간 조선 말기의 모습에서 아관파천의 가슴 아픈 역사와 대한제국, 광무개혁에 대해 살펴본다.","X맨의 독약을 먹고 쓰러진 로빈!
로빈을 살리기 위한 설쌤 일행의 대모험이 시작됩니다!
로빈을 살리기 위해 찾아간 명의 허준!
로빈을 살리기 위한 실마리도 찾고, 조선 시대의 역사도 공부합니다!

우리 역사를 망가뜨리려는 X맨의 거대한 음모를 막고 무사히 역사를 지켜낸 설쌤 일행! 하지만 그 과정에서 로빈은 X맨이 남긴 독약 때문에 쓰러지고 맙니다. 온몸에 독이 퍼져 생명이 위독해진 로빈, 하지만 현대의학으로는 로빈의 병을 고칠 수가 없다고 합니다. 로빈을 끌어안고 절망에 빠져 있는 설쌤에게, 온달과 평강은 다른 의학으로 치료해보자고 제안합니다. 로빈을 살리기 위해 설쌤과 온달, 평강은 실낱같은 희망을 품고 조선 최고의 명의 허준을 찾아 시간 여행을 떠납니다!

사랑스러운 로빈과의 첫 만남부터 로빈을 구하기 위해 고군분투하는 모습까지, 『설민석의 한국사 대모험 14』에서는 로빈을 향한 설쌤의 극진한 사랑과 간절한 마음을 느낄 수 있습니다. 조선 시대로 날아가 만나게 된 명의 허준 선생님은 로빈에게 어떤 처방을 내려줄까요? 또한, 지금의 우리가 겪고 있는 것처럼 무서운 전염병으로 고통받던 조선 시대에는 어떻게 병을 치료하고 예방했을까요? 

『설민석의 한국사 대모험 14』에서는 로빈을 살리기 위한 역사 여행을 통해, 『동의보감』 『신찬벽온방』 등 허준 선생님의 위대한 의학 연구를 자세하게 다루었습니다. 그리고 독약의 성분을 알아내기 위해 찾아간 조선 말기의 모습에서 아관파천의 가슴 아픈 역사와 대한제국, 광무개혁에 대해 살펴봅니다. 더불어 고종 황제를 독살하려는 위험한 음모도 엿볼 수 있습니다. 

로빈이 무사히 치료를 받고 건강을 되찾을 수 있도록, 『설민석의 한국사 대모험 14』를 읽으며 어린이 독자 여러분이 함께 응원해주세요!",10160,BOOK
who? special 도티,"김현수 (지은이), 유희석 (그림), 나희선 (감수)",48902,국내도서>어린이>문화/예술/인물>한국인물,9791156395256,도티가 크리에이터가 되기 위해 어떤 준비와 노력을 했는지 알 수 있다. 재미있는 만화를 통해 우리가 알고 싶었던 도티의 모습뿐 아니라 직업으로서의 크리에이터에 대한 궁금증을 해결하고 나아가 최신 트렌드를 반영한 정보 페이지에서 배경지식도 기를 수 있다.,"유튜브 구독자 253만 명, 한국 게이밍 채널 1위!
대표적인 MCN 엔터테인먼트 샌드박스 네트워크의 공동 창업자 겸 최고 콘텐츠 책임자!
크리에이터를 위한 창작 생태계와 10대를 위한 놀이 문화의 선두 주자!
초통령 크리에이터 도티가 드디어 《who? 시리즈》와 만나다.

미디어 시장을 이끄는 차세대 리더
무려 이순신 장군을 제치고 요즘 초등학생이 닮고 싶어 하는 인물 3위에 선정되며 청소년들의 사랑을 한 몸에 받고 있는 인물은 누구일까요? 바로 도티TV의 크리에이터 도티입니다. 도티는 6년간 하루도 빠지지 않고 매일 다양한 콘텐츠 영상을 유튜브에 올리고 팬들과 소통하며 마침내 미디어 시장을 이끄는 차세대 리더로 활약 중입니다. 남들보다 빠르게, 그리고 누구보다 열심히 노력한 덕분에 이러한 결실을 맺은 것이죠. 크리에이터의, 크리에이터에 의한, 크리에이터를 위한 새로운 창작 생태계를 만드는 데 앞장서고, 10대를 위한 새로운 놀이 문화를 만들기 위해 노력하며, 이제는 방송인으로 예능과 교양 등 TV 프로그램에 출연 중인 도티의 이야기를 만나 보세요.

어디서도 본 적 없는 도티의 본캐(본래 캐릭터), 나희선
학창 시절, 독서를 좋아하고 언제나 긍정적이며 게임도 잘하는데 전교 1등을 놓친 적이 없다는 주변에서 보기 힘든 캐릭터, 그게 바로 도티의 본캐 나희선입니다. 그는 현재 도티가 아닌 나희선의 모습으로 TV 프로그램과 네이버 오디오, 다양한 강연을 통해 탈출구 없는 매력을 보여 주고 있습니다. 이 책에는 때로는 우리와 비슷한 고민을 하고 때로는 눈부시게 활기찼던 그의 어린 시절, 숱한 방황 끝에 크리에이터를 시작하게 된 계기, 그리고 샌드박스 네트워크가 대한민국 대표 MCN 엔터테인먼트로 우뚝 서기까지의 노력들이 담겨 있습니다. 어디서도 본 적 없는 도티의 본캐, 나희선의 이야기를 지금부터 시작합니다!",2296,BOOK
돈의 속성 - 최상위 부자가 말하는 돈에 대한 모든 것,김승호 (지은이),2225,국내도서>경제경영>재테크/투자>재테크/투자 일반,9791188331796,"어떤 횡재나 일명 대박주식 없이 말 그대로 맨손에서 만들어낸 종잣돈으로 돈 버는 방법을 알려준다. 부모에게 받은 유산은커녕, 30대 후반까지 낡은 자동차에 그날 판매할 과일을 싣고 다니던 어느 가난한 이민 가장이 이룬 진짜 부에 대한 모든 방법이 담겼다.","2020ㆍ2021ㆍ2022ㆍ2023 4년 연속 최장기 베스트셀러
80만 깨어있는 독자들이 선택한 경제경영 필독서 『돈의 속성』

▶ 『돈의 속성』 300쇄 기념 개정증보판 발행!
▶ 『돈의 속성』 300쇄 기념, 김승호 회장의 추가 메시지를 담다!
▶ 중국, 일본, 대만, 태국 4개국 출간!
이 책은 초판 발행 후, 경제경영 필도서로 자리매김한 『돈의 속성』 300쇄 기념 개정증보판이다. 
300쇄에 맞춰 코로나19로 바뀐 경제상황과 돈에 관한 김승호 회장의 추가 메시지를 담았다.",15764,BOOK
"이제부터는 오를 곳만 오른다 - 경제의 신과 함께 하는 앞으로 5년, 돈 버는 알짜 부동산 20",김학렬 (지은이),175,국내도서>경제경영>재테크/투자>부동산/경매,9791196831073,"대한민국 최고의 입지 분석 전문가인 김학렬 스마트튜브 부동산조사연구소장이 심혈을 기울여 집대성한 이 책은 변할 수 없는 강점인 ‘입지’를 기준으로, 현재 가장 주목해야 할 핵심 지역 20곳을 엄선해서 분석해주고 있다.","“초강력 규제와 부동산 양극화의 시대, 
 사야 할 아파트는 더 명확해지고 있다!”

6월 17일, 정부가 투자 규제 지역을 대폭 확대한 고강도 부동산 대책을 발표했다. 2017년 이후 집값 상승을 잡기 위한 규제는 거듭되고 있지만, 부동산의 양극화는 더욱 가속화되며 오르는 곳들은 더 거침없이 올랐다. 이제 서울의 웬만큼 좋은 아파트들은 10억을 넘어 20억을 바라보는 시대로 접어들었다. 사고 싶은 아파트를 살 수 있는 기회의 문은 점점 좁아지고, 또 멀어지고 있는 셈이다. 그럴수록 ‘내 집 마련’과 ‘부동산 투자’의 기회를 잡기 위해 기다리던 실수요자와 투자자들의 혼란과 불안은 더 가중될 수밖에 없다. 과연 지금 같은 상황에서도 아파트를 사도 되는지, 투자를 해도 되는 건지, 어느 지역의 부동산을 어떻게 봐야 하는지, 끊임없이 흔들리며 우왕좌왕 헤매게 되는 것이다. 

김학렬 스마트튜브 부동산조사연구소장은 “이제부터는 진짜 오를 자격을 갖춘 입지만 오른다”고 말한다. 맹목적인 부동산 불패의 신화에서 벗어나 이제는 실제를 봐야 한다. 기준점을 명확히 잡고 보면, 오히려 명쾌해질 수 있다. 아무리 규제가 강력해진다고 해도, 미래 가치가 확실히 보장된 입지와 아파트는 있기 때문이다. 사야 할 아파트는 더 명확해지고 있는 셈이다. 

『이제부터는 오를 곳만 오른다』는 바로 그런 점에서 우리에게 매우 유용한 인사이트와 힌트를 준다. 대한민국 최고의 입지 분석 전문가인 김학렬 스마트튜브 부동산조사연구소장이 심혈을 기울여 집대성한 이 책은 변할 수 없는 강점인 ‘입지’를 기준으로, 현재 가장 주목해야 할 핵심 지역 20곳을 엄선해서 분석해주고 있다. 부동산 초보든 고수든 상관없이, 어떻게 지금의 부동산 시장과 상품들을 바라보고 의사결정 해야 할지 알고 싶은 사람이라면 필독해야 할 한 권이다. 이 책에서 다루고 있는 20개 지역의 입지와 호재만 살펴봐도 흔들리지 않고 선택할 수 있는 부동산 투자의 절대 법칙이 손에 잡힐 것이다.",2361,BOOK
더 해빙 - 부와 행운을 끌어당기는 힘,"이서윤, 홍주연 (지은이)",70216,국내도서>자기계발>성공>성공학,9791190382175,"부와 행운을 만나는 출발점, 마법의 감정 Having! 국내 최초로 미국에서 선(先)출간되어 세계가 먼저 찾아 읽은 책이다. 영미권을 비롯 프랑스, 독일, 이탈리아, 러시아 등 21개국에 판권이 수출되어 ‘불안감이 사라지게 해준 책’, ‘행운의 바이블’, ‘이 책을 읽고 행운이 찾아왔다’ 등 찬사를 보낸 이 책은 마음가짐을 다듬으며 원하는 것을 얻는 놀라운 가르침을 담고 있다.","마음가짐을 다듬으며 원하는 것을 얻는 놀라운 가르침!

부와 행운을 만나는 출발점, 마법의 감정 Having! 국내 최초로 미국에서 선(先)출간되어 세계가 먼저 찾아 읽은 『더 해빙(The Having)』. 세계적인 부자들이 성공 비결로 꼽았다는 ‘운’. 행운은 타고나는 것일까? 소수에게만 주어지는 것일까? 물려받은 재산도, 특출난 재능도 없는 사람도 부자가 될 수 있을까? 대기업 창업주와 주요 경영인, 대형 투자자가 절체절명의 순간 찾는 사람, 이서윤. 그들은 그녀에게 자문을 구한 뒤 일생일대의 기회를 잡는 인생의 퀀텀 점프를 이루어냈다.

일곱 살에 운명학에 입문해 동서양의 고전을 마스터하고 오랜 기간 한국의 경제계 리더들을 자문해온 저자 이서윤은 수만 건의 사례를 분석하고 성찰한 끝에 밝혀낸 ‘부와 행운의 비밀’을 이 책에 집대성했다. 자신의 감정을 활용해 쉽고 빠르게 풍요로운 삶을 누릴 수 있도록 돕는 이 책은, 자신을 괴롭히는 불안감에서 벗어나 진정으로 원하는 인생을 살 수 있도록 이끌어준다. 두 사람의 대화를 통해 쉽게 전달되는 Having의 가르침을 단계별로 따라가다 보면 현실적이고 지속가능한 삶의 변화를 일으키도록 돕는다.",25126,BOOK
이상한 과자 가게 전천당 7,"히로시마 레이코 (지은이), 쟈쟈 (그림), 김정화 (옮긴이)",48877,국내도서>어린이>동화/명작/고전>외국창작동화,9791164062270,이상한 과자 가게 전천당 7권. 새장에 갇힌 요도미를 대신해 카이도가 베니코에게 결투를 신청한다. 결국 베니코는 '전천당'에서 카이도와 요도미가 만든 과자를 팔기 시작하면서 아슬아슬한 과자 승부를 펼치게 된다.,"더 짜릿하게, 더 뭉클하게 돌아왔다!
과자 대 과자로 펼쳐지는 치열한 승부,
과연 최후의 승자는?

〈전천당〉의 베니코는 〈천옥원〉의 카이도가 제안한 결투를 승낙한다. 결투 내용은 〈전천당〉에서 한 달 동안 〈천옥원〉과 〈화앙당〉의 과자를 특별 판매하여 행운의 동전을 많이 가진 쪽이 이기는 것! 손님들의 선택에 따라 승패가 결정된다. 
꿈꾸는 삶을 즐기는 〈꿈꾸는 돔〉, 승리자로 만들어 주는 〈끝내 웃어봉〉과 〈불패 건살구〉, 사람의 영혼까지 사로잡을 만큼 요리 실력이 높아지는 〈셰프 쇼콜라〉, 상대방의 비위를 잘 맞추고 서비스 정신이 높아지는 〈서비스 배〉, 동물적인 감각으로 곤충을 완벽하게 사냥하는 〈헌터 버터 샌드〉 등 이번에도 기상천외한 과자와 장난감 들이 줄줄이 나타난다. 
손님들이 어느 쪽 과자를 고를지 손에 땀을 쥐게 하는 과자 승부가 연이어지는데……. 과연 누가 최후의 승자가 될 것인가? 게다가 새장에 갇혀 있던 요도미는 어떻게 〈전천당〉과 승부를 겨룰 수 있었는지, 이 둘의 끈질긴 악연은 어떻게 시작되었는지 7권에서 그 실마리를 하나씩 하나씩 풀어 나간다.",7182,BOOK
악몽을 먹고 자란 소년 - 고문영 동화,"조용 (지은이), 잠산 (그림)",50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9791190908153,서로 다른 세 사람이 만나 상처를 보듬고 치유해 가는 조금은 이상한 로맨틱 코미디 [사이코지만 괜찮아]. 드라마 속 사랑을 모르는 유명 동화 작가 문영이 쓰고 그린 동화들을 책으로 만나는 '사이코지만 괜찮아 특별 동화' 시리즈가 위즈덤하우스에서 출간된다.,"〈사이코지만 괜찮아〉 속 동화들을 책으로 만나다!

서로 다른 세 사람이 만나 상처를 보듬고 치유해 가는 조금은 이상한 로맨틱 코미디 〈사이코지만 괜찮아〉. 드라마 속 사랑을 모르는 유명 동화 작가 문영이 쓰고 그린 동화들을 책으로 만나는 ‘사이코지만 괜찮아 특별 동화’ 시리즈가 위즈덤하우스에서 출간된다. 대본을 맡은 조용 작가와 일러스트를 그린 잠산 작가가 직접 참여하여 드라마 속 여운과 감동을 그대로 담아냈다.",7021,BOOK
좀비 아이 - 고문영 동화,"조용 (지은이), 잠산 (그림)",50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9791190908160,서로 다른 세 사람이 만나 상처를 보듬고 치유해 가는 조금은 이상한 로맨틱 코미디 &lt;사이코지만 괜찮아&gt;. 드라마 속 사랑을 모르는 유명 동화 작가 문영이 쓰고 그린 동화들을 책으로 만나는 ‘사이코지만 괜찮아 특별 동화’ 시리즈 두 번째 책이 출간된다. 대본을 맡은 조용 작가와 일러스트를 그린 잠산 작가가 직접 참여하여 드라마 속 여운과 감동을 그대로 담아냈다.,"〈사이코지만 괜찮아〉 속 동화들을 책으로 만나다!
서로 다른 세 사람이 만나 상처를 보듬고 치유해 가는 조금은 이상한 로맨틱 코미디 〈사이코지만 괜찮아〉. 드라마 속 사랑을 모르는 유명 동화 작가 문영이 쓰고 그린 동화들을 책으로 만나는 ‘사이코지만 괜찮아 특별 동화’ 시리즈가 위즈덤하우스에서 출간된다. 대본을 맡은 조용 작가와 일러스트를 그린 잠산 작가가 직접 참여하여 여운과 감동을 그대로 담아냈으며, 극 중 문영의 친필 사인 인쇄본으로 소장 가치를 더한다.",5807,BOOK
