title,author,genre_id,genre,ISBN,description_aladin,description_naver,salesPoint,mallType
주술회전 21 (초판한정 스페셜 일러스트 카드 + 선착순 한정 후시구로 메구미 포토 카드 포함 특장판) - 도쿄 제2콜로니 -호운-,"아쿠타미 게게 (지은이), 이정운 (옮긴이)",4133,국내도서>만화>본격장르만화>판타지>액션 판타지,,"고득점을 소지한 카시모를 노리고 도쿄 제2콜로니로 향한 하카리와 판다. 하지만 돌입할 때 갈라지면서, 하카리는 만화가 지망생인 플레이어 샤를과 대치하게 된다! 한편, 예기치 않게 카시모와 조우한 판다는 압도적인 역량차로 인해 궁지에 내몰리는데…?!",,4175,BOOK
아버지의 해방일지,정지아 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788936438838,김유정문학상 심훈문학대상 이효석문학상 등을 수상하며 문학성을 두루 입증받은 ‘리얼리스트’ 정지아가 무려 32년 만에 장편소설을 발표했다. 역사의 상흔과 가족의 사랑을 엮어낸 대작을 선보임으로써 선 굵은 서사에 목마른 독자들에게 한모금 청량음료 같은 해갈을 선사한다.,"새삼스럽게 경탄스럽다!
압도적인 몰입감, 가슴 먹먹한 감동
정지아의 손끝에서 펼쳐지는 시대의 온기

미스터리 같은 한 남자가 헤쳐온 역사의 격랑
그 안에서 발견하는 끝끝내 강인한 우리의 인생

김유정문학상 심훈문학대상 이효석문학상 등을 수상하며 문학성을 두루 입증받은 ‘리얼리스트’ 정지아가 무려 32년 만에 장편소설을 발표했다. 써내는 작품마다 삶의 현존을 정확하게 묘사하며 독자와 평단의 찬사를 받아온 작가는 이번에 역사의 상흔과 가족의 사랑을 엮어낸 대작을 선보임으로써 선 굵은 서사에 목마른 독자들에게 한모금 청량음료 같은 해갈을 선사한다. 탁월한 언어적 세공으로 “한국소설의 새로운 화법을 제시”(문학평론가 정홍수)하기를 거듭해온 정지아는 한 시대를 풍미한 『빨치산의 딸』(1990) 이래로 다시 초심으로 돌아가 아버지 이야기를 다룬다. 

소설은 ‘전직 빨치산’ 아버지의 죽음 이후 3일간의 시간만을 현재적 배경으로 다루지만, 장례식장에서 얽히고설킨 이야기를 따라가다보면 해방 이후 70년 현대사의 질곡이 생생하게 드러난다. 이러한 웅장한 스케일과 함께 손을 놓을 수 없는 몰입감을 동시에 안겨주는 것은 정지아만이 가능한 서사적 역량이다. 그러나 이 소설의 진정한 묘미는 어쩌면 ‘가벼움’에 있다. “아버지가 죽었다. (…) 이런 젠장”으로 시작하는 첫 챕터에서 독자들은 감을 잡겠지만 이 책은 진중한 주제의식에도 불구하고 ‘각 잡고’ 진지한 소설이 아니다. 남도의 구수한 입말로 풀어낸 일화들은 저마다 서글프지만 피식피식 웃기고, “울분이 솟다 말고 ‘긍게 사람이제’ 한마디로 가슴이 따뜻”(추천사, 김미월)해진다.",93292,BOOK
만일 내가 인생을 다시 산다면 - 벌써 마흔이 된 당신에게 해 주고 싶은 말들 42,김혜남 (지은이),51514,국내도서>인문학>심리학/정신분석학>교양 심리학,9791190538510,“하나의 문이 닫히면 또 하나의 문이 열린다. 그러니 더 이상 고민하지 말고 그냥 재미있게 살아라!” 30년 동안 정신분석 전문의로 일해 온 김혜남이 벌써 마흔이 된 당신에게 해 주고 싶은 말들을 담은 책이다.,"“하나의 문이 닫히면 또 하나의 문이 열린다. 
그러니 더 이상 고민하지 말고 그냥 재미있게 살아라!”

30년 동안 정신분석 전문의로 일해 온 김혜남이 벌써 마흔이 된 당신에게 해 주고 싶은 말들을 담은 책이다. 그녀는 지금껏 살면서 한 가지 후회하는 게 있다면 스스로를 너무 닦달하며 인생을 숙제처럼 산 것이라고 말한다. 의사로, 엄마로, 아내로, 며느리로, 딸로 살면서 늘 의무와 책임감에 치여 어떻게든 그 모든 역할을 잘해 내려 애썼고 그러다 보니 정작 누려야 할 삶의 즐거움들을 놓쳐 버렸다는 것이다. 그러다 22년 전 마흔세 살에 파킨슨병 진단을 받으며 비로소 알게 되었다. 자신이 없으면 집안도 병원도 제대로 안 굴러갈 것 같았는데 세상은 너무나 멀쩡히 잘 굴러갔다. 그제야 그녀는 자신의 곁을 지켜 주는 사람들을 다시 보게 되었고, 놓쳐서는 안 될 인생의 소중한 것들이 무엇인지를 돌아보게 되었다. 그래서 벌써 마흔이 되어 버린, 후회 없는 인생을 살고 싶은 사람들에게 말해 주고 싶은 것도 딱 한가지다. “하나의 문이 닫히면 또 하나의 문이 열린다. 그러니 더 이상 고민하지 말고 그냥 재미있게 살아라!” 

이 책은 2015년 ‘오늘 내가 사는 게 재미있는 이유’라는 제목으로 출간, 독자들의 사랑을 받으며 10만 부 돌파 베스트셀러가 된 것을 기념해 펴낸 스페셜 에디션으로 저자가 30년간 정신분석 전문의로 일하며 깨달은 인생의 비밀과 22년간 파킨슨병을 앓으면서도 유쾌하게 살 수 있는 이유를 전한다. 또한 ‘완벽한 때는 결코 오지 않는 법이다’, ‘때론 버티는 것이 답이다’, ‘제발 모든 것을 상처라고 말하지 말 것’, ‘가까운 사람일수록 해서는 안 될 것들이 있다’ 등 환자들에게 미처 하지 못했던 그러나 꼭 해 주고 싶은 이야기들을 담고 있다.",31603,BOOK
열혈강호 87,"전극진 (지은이), 양재현 (그림)",2558,국내도서>만화>소년만화>무협,9791169446723,,"협공의 정석을 보여 주다!!

봉신구의 힘을 개방한 한비광은 담화린과 함께 나머지 자하마신의 분신들이 있는 방향으로 돌진한다. 상대의 선제공격에 맞서 담화린의 힘을 아껴둔 채 혼자 방어를 해내는 한비광의 모습에 분신들은 당황하고, 상대적으로 약해 보이는 담화린을 공격해 그 빈틈을 노려 한비광을 해치우려 하는데…?!",4932,BOOK
전지적 독자 시점 Part 2 & 3 : 굿즈키트 세트 - 전6권,싱숑 (지은이),51122,국내도서>소설/시/희곡>판타지/환상문학>한국판타지/환상소설,9788934967583,"PART 1 이후의 이야기를 향한 뜨거운 성원에 힘입어, 《전지적 독자 시점 PART 2》와 《전지적 독자 시점 PART 3》가 독자를 찾는다. ‘에피소드 36(이야기의 지평선)’부터 ‘에피소드 70(전할 수 없는 이야기)’까지를 담은 두 번째 페이퍼백 에디션은 각 권을 에피소드 중심으로 나누는 동시에 6권으로 볼륨을 줄임으로써 읽기의 몰입도를 한층 높였다.","‘이야기의 지평선’에서 다시 시작될 그들의 이야기
《전지적 독자 시점 PART 2&3》!

한국 웹소설의 현재 진행형 레전드 《전지적 독자 시점》. 2022년 초, 연재 완료 2년여 만에 마침내 단행본으로 재탄생된 《전지적 독자 시점 PART 1》은 예약 판매 시작만으로 인터넷 서점 서버를 마비시켰고, 즉시 베스트셀러 상위권을 차지한 것은 물론 단기간에 10만 부 판매를 돌파하며 서점가의 새로운 역사를 쓴 바 있다. 

PART 1 이후의 이야기를 향한 뜨거운 성원에 힘입어, 《전지적 독자 시점 PART 2》와 《전지적 독자 시점 PART 3》가 독자를 찾는다. ‘에피소드 36(이야기의 지평선)’부터 ‘에피소드 70(전할 수 없는 이야기)’까지를 담은 두 번째 페이퍼백 에디션은 각 권을 에피소드 중심으로 나누는 동시에 6권으로 볼륨을 줄임으로써 읽기의 몰입도를 한층 높였다. 한정 수량으로 선보이는 ‘굿즈키트 세트’에는 이번 에디션만을 위한 굿즈가 포함되는 등 구성 또한 한층 풍성해졌다.",7067,BOOK
화산귀환 1~2 세트 - 전2권 (윷놀이 세트 + 미니 윷놀이 말판 + 엽서 2종 포함 한정판) - 만화,"STUDIO LICO (지은이), 비가 (원작)",7443,국내도서>만화>인터넷 연재 만화,9791169630450,대 화산파 13대 제자. 천하삼대검수 매화검존 청명. 천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면. 백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나는데...,"2022 대한민국콘텐츠대상 만화부문 수상!

대 화산파 13대 제자. 천하삼대검수 매화검존 청명.
천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면.
백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나다.
……뭐? 화산이 망해? 이게 뭔 개소리야!?",4161,BOOK
트렌드 코리아 2023 - 서울대 소비트렌드 분석센터의 2023 전망,"김난도, 전미영, 최지혜, 이수진, 권정윤, 이준영, 이향은, 한다혜, 이혜원, 추예린 (지은이)",263,국내도서>경제경영>트렌드/미래전망>트렌드/미래전망 일반,9788959897094,"2년이 넘는 시간 동안 지속된 코로나19 사태를 거치면서 우리의 삶은 큰 변화를 맞이했다. 2022년 하반기에 이르러 사회적 거리두기가 해제되면서 한산했던 거리가 조금씩 활기를 띠기 시작했고 그곳을 오가는 사람들의 표정 역시 부쩍 밝아졌지만, 코로나19 이전의 풍경과 완전히 같을 수는 없었다. 그렇다면 우리는 무엇을 무기로 삼아 변화로 가득한 세상을 헤쳐나갈 것인가?","RABBIT JUMP 
더 높은 도약을 준비하는 검은 토끼의 해

‘평균 실종’과 ‘오피스 빅뱅’의 2023. 관계, 일터, 나이, 공간..... 모든 것이 재정의된다. 중고거래 사이트에서 5천 원짜리 모바일 상품권 거래가 빈번하게 이루어지고 외식비를 아끼기 위해 대형마트의 밀키트 판매가 늘어나는 와중에도, 한 끼에 몇십만 원을 호가하는 한우 오마카세와 고급 호텔의 망고빙수 열풍은 나날이 더 뜨거워지고 있다. 중요한 것은 이들이 각기 다른 소비자들이 아니라는 점이다. 
사원이 대리 되고, 대리가 과장 되고, 과장이 차장 되고, 차장이 부장 되고, 임원이라는 별을 따는 승진 체계는 이제 과거의 유물로 전락하기 일보 직전이다. 아예 승진을 거부하는 움직임까지 감지된다. 그냥 일만 하고 ‘책임’은 맡고 싶지 않다는 것이다. 어차피 오래 다닐 생각이 없기 때문이다. 

전교 1등, 엄친아. 요즘 아이들인 알파세대가 가장 부러워하지 ‘않는’ 부류다. 운동이면 운동, 노래면 노래, 게임이면 게임, 자기만의 ‘필살기’를 가지고 있는 아이들은 스스로를 ‘셀럽’이라고 여기며 누구와 비교하는 것 자체를 거부한다. 이들의 최애 놀이터는 무인문구점과 다이소 그리고 셀프 사진관.  “어쩜, 너는 그대로니~~!”동창회에서 가장 인기 높은 말이다. 청춘을 미화하고 젊음을 동경하며 나이 드는 것에 대한 거부감이 팽배한 사회에서, ‘어른스럽지 못하다’ 혹은 ‘나잇값을 못한다’라는 말은 함부로 할 수 없게 됐다. 어른이란 무엇인가에 대한 생각이 세대별로 다르기 때문이다. 

친구도 마찬가지다. 가까운 이웃이 먼 친척보다 낫다는 속담처럼, 자주 소통하는 SNS 친구가 1년에 한번 만날까말까 하는 동창이나 가족들보다 더 가까운 게 현실이다. 목적지향성 관계 맺기가 일상이 된 오늘날, 나의 친구는 누구인가, 어디까지 친구라고 부를 수 있는가에 대해 사람들은 저마다 다른 답을 내민다. 평균이 사라진 시대, 보통 사람들의 평균적인 사고, 대다수 소비자들이 찾는 무난한 상품으로는 이제 어디에도 명함을 내밀지 못한다. 현대판 보릿고개를 넘는 사람들은 점점 지갑을 여는 데 까다로워지고 있으며 시장은 양극화, N극화, 파편화되고 있다. 이제 어디에도 중간은 없다. 

세계화의 종말, 갈등과 분열, 그리고 전쟁. 수십 년간 이어져 온 평화와 공존의 시대는 막을 내리고 엄청난 위기감 속에서 사람들은 다가올 미래를 두려워한다. 자산시장 및 증시의 버블붕괴는 마치 2008년 글로벌 경제위기의 데자뷔를 보는 듯하다. 제2의 외환위기 경고도 들려온다. 매우 부정적인 전망이 압도하는 2023년을 목전에 두고 있는 지금, 소비 트렌드 전망에서 가장 중요한 것은 무엇이 반복되고 무엇이 달라질 것인가를 구별하는 작업일 것이다. 즉, ‘불황기의 소비 패턴’을 과거와 비교해보는 것이고, 또 하나는 ‘소비의 전형성’이 사라지는 시대의 흐름을 분석하는 것이다. 이른바 ‘평균 실종’이 가장 첫 번째 키워드인 이유다. 변화의 속도가 더욱 빨라지는 2023 대한민국. 소비자들은 어떤 선택을 할 것인가?",25764,BOOK
불편한 편의점 (벚꽃 에디션),김호연 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9791161571188,,"원 플러스 원의 기쁨, 삼각김밥 모양의 슬픔, 만 원에 네 번의 폭소가 터지는 곳!
힘겨운 시대를 살아가는 우리들에게 다가온 조금 특별한 편의점 이야기

누적 판매 40만부 돌파, 2022년 가장 사랑받는 소설
★★★전 서점 종합베스트 1위, 2021 올해의 책,
★★★국립중앙도서관 사서추천도서, 해외 6개국 판권 수출

김호연 작가의 장편소설 『불편한 편의점』이 누적 판매 40만부 돌파를 기념하여 벚꽃 에디션으로 새 단장 했습니다. 2021년 4월에 출간되어 전 연령층의 폭넓은 공감을 얻으며 소설 읽기 바람을 일으킨 『불편한 편의점』의 열기는 지금도 현재진행형입니다. “읽는 내내 마음이 따뜻하고 먹먹했다” “눈가에 미소와 눈물이 떠나지 않았다” “시간 가는 줄 모르고 몰입해서 읽었다” “작은 친절과 소통의 소중함을 일깨워준 책” “힘든 시기를 버티게 해준 책” 등의 독자 리뷰 하나하나가 책이 가진 힘을 말해줍니다. 청파동 골목 모퉁이의 작은 가게, 서울역 노숙인이었던 정체불명의 야간 알바가 지키는 곳, 불편한데 자꾸 가고 싶은 봄날의 편의점으로 여러분을 초대합니다.

 2013년 세계문학상 우수상 수상작 『망원동 브라더스』로 데뷔한 후 일상적 현실을 위트 있게 그린 경쾌한 작품과 인간의 내밀한 욕망을 기발한 상상력으로 풀어낸 스릴러 장르를 오가며 독자적인 작품 세계를 쌓아올린 작가 김호연. 그의 다섯 번째 장편소설 『불편한 편의점』이 나무옆의자에서 출간되었다. 『불편한 편의점』은 청파동 골목 모퉁이에 자리 잡은 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶의 속내와 희로애락을 따뜻하고 유머러스하게 담아낸 작품이다. 『망원동 브라더스』에서 망원동이라는 공간의 체험적 지리지를 잘 활용해 유쾌한 재미와 공감을 이끌어냈듯 이번에는 서울의 오래된 동네 청파동에 대한 공감각을 생생하게 포착해 또 하나의 흥미진진한 ‘동네 이야기’를 탄생시켰다. 

서울역에서 노숙인 생활을 하던 독고라는 남자가 어느 날 70대 여성의 지갑을 주워준 인연으로 그녀가 운영하는 편의점에서 야간 알바를 하면서 이야기가 시작된다. 덩치가 곰 같은 이 사내는 알코올성 치매로 과거를 기억하지 못하는 데다 말도 어눌하고 행동도 굼떠 과연 손님을 제대로 상대할 수 있을까 의구심을 갖게 하는데 웬걸, 의외로 그는 일을 꽤 잘해낼 뿐 아니라 주변 사람들을 묘하게 사로잡으면서 편의점의 밤을 지키는 든든한 일꾼이 되어간다. 
현실감 넘치는 캐릭터와 그들 간의 상호작용을 점입가경으로 형상화하는 데 일가견이 있는 작가의 작품답게 이 소설에서도 독특한 개성과 사연을 지닌 인물들이 차례로 등장해 서로 티격태격하며 별난 관계를 형성해간다. 고등학교에서 역사를 가르치다 정년퇴임하여 매사에 교사 본능이 발동하는 편의점 사장 염 여사를 필두로 20대 취준생 알바 시현, 50대 생계형 알바 오 여사, 매일 밤 야외 테이블에서 참참참(참깨라면, 참치김밥, 참이슬) 세트로 혼술을 하며 하루의 스트레스를 푸는 회사원 경만, 마지막이라는 각오로 청파동에 글을 쓰러 들어온 30대 희곡작가 인경, 호시탐탐 편의점을 팔아치울 기회를 엿보는 염 여사의 아들 민식, 민식의 의뢰를 받아 독고의 뒤를 캐는 사설탐정 곽이 그들이다. 제각기 녹록지 않은 인생의 무게와 현실적 문제를 안고 있는 이들은 각자의 시선으로 독고를 관찰하는데, 그 과정에서 발생하는 오해와 대립, 충돌과 반전, 이해와 공감은 자주 폭소를 자아내고 어느 순간 울컥 눈시울이 붉어지게 한다. 그렇게 골목길의 작은 편의점은 불편하기 짝이 없는 곳이었다가 고단한 삶을 위로하고 웃음을 나누는 특별한 공간이 된다.",203963,BOOK
이토록 평범한 미래,김연수 (지은이),50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,9788954680004,"작가 김연수가 짧지 않은 침묵을 깨고, &lt;사월의 미, 칠월의 솔&gt;(2013) 이후 9년 만에 여섯번째 소설집을 펴낸다. 작가가 최근 2~3년간 집중적으로 단편 작업에 매진한 끝에 선보이는 소설집으로, ‘시간’을 인식하는 김연수의 변화된 시각을 확인할 수 있게 한다.","김연수 9년 만의 신작 소설집
종말 이후의 사랑에 대한 여덟 편의 이야기

작가 김연수가 짧지 않은 침묵을 깨고 신작 소설집 『이토록 평범한 미래』를 출간한다. 『사월의 미, 칠월의 솔』(2013) 이후 9년 만에 펴내는 여섯번째 소설집이다. 그전까지 2~4년 간격으로 꾸준히 소설집을 펴내며 ‘다작 작가’로 알려져온 그에게 지난 9년은 “바뀌어야 한다는 내적인 욕구”가 강하게 작동하는 동시에 “외적으로도 바뀔 수밖에 없는 일들이 벌어진”(특별 소책자 『어텐션 북』 수록 인터뷰에서) 시간이었다. 안팎으로 변화를 추동하는 일들이 계속되는 상황에서 김연수는 소설 외의 다른 글쓰기에 몰두하며 그 시간을 신중하게 지나왔다. 변화에 대한 내적인 욕구와 외적인 요구는 작가를 어떤 자리로 옮겨오게 했을까. 『이토록 평범한 미래』는 작가가 최근 2~3년간 집중적으로 단편 작업에 매진한 끝에 선보이는 소설집으로, ‘시간’을 인식하는 김연수의 변화된 시각을 확인할 수 있게 한다. 김연수는 과거에서 미래를 향해 흐르는 것으로만 여겨지는 시간을 다르게 정의함으로써 우리가 현재의 시간을, 즉 삶을 새롭게 상상할 수 있는 가능성을 아름답고 서정적인 언어로 설득해낸다. 특별한 점은 그 가능성이 ‘이야기’의 형태로 전달된다는 것이다. 

지구에 종말이 올 것이라는 노스트라다무스의 예언으로 떠들썩했던 1999년 여름, 동반자살을 결심한 스물한 살의 두 대학생은 뜻밖의 계기로 시간여행을 다룬 소설 『재와 먼지』를 접한 뒤 의외의 선택을 하게 되고(「이토록 평범한 미래」), 아이를 잃고 아득한 어둠 속에 갇혀 있던 한 인물은 자신을 두려움에 떨게 하는 바다 앞에서 이백 년 전에 그 바다를 지난 역사 속 인물인 ‘정난주’에 대한 이야기를 떠올린다(「난주의 바다 앞에서」). 그뿐 아니라 이번 소설집에 실린 여덟 편의 작품에서 인물들은 끊임없이 서로에게 이야기를 들려주고, 자신만의 이야기를 만들어나간다. 마치 이야기가 현재의 자신에게, 그리고 타인에게 어떤 영향을 미칠지 실험하는 신중한 관찰자처럼. 그렇게 이야기와 삶이 서로를 넘나들며 아름답게 스며드는 과정을 함께 경험함으로써 우리는 왜 어떤 삶은 이야기를 접한 뒤 새롭게 시작되는지, 그리고 이야기를 사랑하면 왜 삶에 충실해지는지 알 수 있게 된다. 이야기가 지닌 힘을 끝까지 의심에 부친 끝에 도출해낸, 소설의 표현을 빌리자면, “언젠가 세상의 모든 것은 이야기로 바뀔 것이고, 그때가 되면 서로 이해하지 못할 것은 하나도 없게 되리라고 믿는 이야기 중독자”(「바얀자그에서 그가 본 것」) 김연수의 각별한 결과물이다.",26525,BOOK
내가 틀릴 수도 있습니다 (리커버) - 숲속의 현자가 전하는 마지막 인생 수업,"비욘 나티코 린데블라드 (지은이), 토마스 산체스 (그림), 박미경 (옮긴이)",51381,국내도서>인문학>인문 에세이,9791130689890,"2022년 모두가 잊지 못할 삶과 지혜, 『내가 틀릴 수도 있습니다』 한정판 화이트 에디션 출간. “당신은 어떤 사람이며, 어떤 삶을 살고 있습니까？”","달라이라마에서 페이커까지, 전 세계가 사랑한 어느 다정한 승려의 삶과 지혜,
『내가 틀릴 수도 있습니다』
“단숨에 읽으십시오, 기쁨으로 가득해질 것입니다!”

2022년 1월, 한 사람이 세상을 떠났다. ‘망설임도, 두려움도 없이 떠납니다’라는 한마디를 남기고. 거대한 애도의 물결이 스웨덴을 휩쓸었다. 비욘 나티코 린데블라드. 수많은 스웨덴인들을 불안에서 끌어내어 평화와 고요로 이끌었던 그는 2018년 루게릭병에 진단받은 후에도 유쾌하고 따뜻한 지혜를 전했다. 『내가 틀릴 수도 있습니다』는 20대에 눈부신 사회적 성공을 거뒀지만 모든 것을 버리고 숲속으로 17년간 수행을 떠났던 저자의 여정과 깨달음, 그리고 마지막을 담은 책으로 세대를 불문하고 독자들에게 삶의 의미와 희망을 되찾게 하며 국내에서 베스트셀러의 자리를 굳건히 지켰다.",7653,BOOK
